,riskscore,opened,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Subscribed,Gender,age,income,counts,ed_Deg or abv,ed_H.Sch/Dip.,FRC
176,4,0,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,1093.22513774492,0,1,36,68952.6757499746,102.17057362102057,0,0,1
177,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3897.79555387448,1,0,46,64901.1046254685,48.692010091173636,1,0,2
178,5,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4070.81654074552,1,1,49,92372.1375002411,53.31084975687101,0,1,2
179,1,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,5654.69464847556,0,0,54,79254.2291301287,528.4761353715477,0,1,1
180,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2341.80580190614,1,1,45,65617.56791352491,218.24844379367568,0,1,1
181,5,1,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,284.94741140863,0,1,26,103886.37468941699,3.671529541774262,0,1,2
182,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3978.5037442762105,0,1,33,121504.96344213099,49.700232294509846,1,0,2
183,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,870.9855112554089,1,0,44,20332.3424166345,11.513357412144007,1,0,2
184,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2738.59496536112,0,1,45,93964.7558330949,35.86426047010031,0,1,2
185,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4762.99285295846,1,0,61,44887.7645589962,61.37086447091349,0,0,2
186,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3264.14284629857,1,1,56,68531.7882048174,44.720412874906096,0,0,2
187,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3761.5441986173,0,1,44,105620.760898445,48.46726130846591,1,0,2
188,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,5776.14742659251,1,1,53,94449.9592019678,82.81214948519728,0,1,2
189,1,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2299.30388515746,0,0,37,78508.8540346791,233.90680418692372,0,1,1
190,5,1,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1429.03589984812,1,0,37,48867.7658953691,19.578516769491074,0,0,2
191,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,874.00690304375,1,0,21,85331.6968832828,10.918261964883998,0,1,2
192,3,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,4152.85435510599,1,1,50,90160.4525054094,56.89621138372946,0,1,2
193,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,9164.10431156825,1,0,59,127970.340231945,131.3850080511577,0,1,2
194,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3743.7671584088503,1,0,36,78607.4381403016,51.29150926143127,1,0,2
195,4,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,8908.091372817571,1,0,69,97235.196049773,114.78019917584554,0,1,2
196,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4494.58410496198,0,0,41,92518.4515697182,59.41287489935533,1,0,2
197,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,920.0532834464751,0,1,37,72905.14543473719,12.048890405940083,1,0,2
198,2,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,-883.694255729987,1,1,32,40599.4775199287,-89.89768623906276,0,1,1
199,5,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4609.86588101024,0,0,49,86602.10600020191,60.37016527815708,0,0,2
200,5,0,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,5292.14221071866,0,1,54,89687.93489123131,75.87300660528545,0,0,2
201,2,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2619.28692758019,0,1,39,95495.4295308031,240.7432837849439,1,0,1
202,2,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2209.2422729630102,0,1,41,101947.301915212,205.8939676573169,1,0,1
203,4,1,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1040.91421302546,0,1,26,95182.0323812634,13.412114413263053,0,1,2
204,4,1,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1867.06522992515,1,0,35,41665.6491262684,24.680306418566257,0,1,2
205,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4416.47452653984,0,1,52,94800.0044493634,405.9259675128529,1,0,1
206,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,5920.30974048318,1,0,47,100557.160389781,551.753004704863,1,0,1
207,3,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,3757.74556997734,1,0,45,74973.7624699396,382.2732014219064,1,0,1
208,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3374.21470851149,0,0,41,78573.4639501424,48.375838114860066,1,0,2
209,2,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-244.867305224805,0,1,23,79830.5736861585,-22.50618614198575,0,1,1
210,2,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,813.268258659779,0,1,33,69446.3370318384,10.650448507193957,0,1,2
211,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1795.56753635685,0,1,34,51964.5022680538,-22.430574254405087,1,0,2
212,4,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,5382.939199122689,0,0,53,76147.1276157528,523.6322178134913,1,0,1
213,3,1,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1078.18889764644,1,0,35,34001.5697292522,13.468942626353678,1,0,2
214,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,6747.86114561433,0,1,48,126932.512851044,88.36905522846091,0,1,2
215,3,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3201.9172628258,1,1,40,88820.59290758369,294.2938660685478,1,0,1
216,3,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1799.82113133346,1,1,40,70433.00729891361,25.225244313720374,1,0,2
217,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,976.716739656582,0,1,42,74499.1548000194,13.689092740501296,1,0,2
218,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4841.216291019171,1,1,58,59841.115727979006,63.99492614711591,1,0,2
219,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1005.5873061920698,0,0,28,77391.74672034191,13.169032124450467,1,0,2
220,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3209.6363876570194,1,0,30,105691.33068036301,46.016292296157985,0,1,2
221,2,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,4168.894396551071,0,1,46,97248.0368985793,389.61629874309074,0,0,1
222,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7472.268541913391,0,0,61,112225.789442457,93.34501264057906,0,1,2
223,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5650.3308597502,1,0,32,123491.499162284,72.80415908962816,1,0,2
224,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4835.66951527975,1,0,57,69894.7800458685,67.77392643066017,1,0,2
225,4,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,4110.95609404839,1,0,46,65110.658924525706,58.93843862434967,1,0,2
226,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,3366.16715208045,1,0,48,49204.8048154562,313.71548481644453,1,0,1
227,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,3387.0847565657396,1,0,32,87140.7726757944,329.482952973321,1,0,1
228,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2283.847456074,0,0,42,68221.277675201,31.28986873069924,1,0,2
229,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-25.516732848344898,0,0,30,50296.5111490239,-0.3187599236985025,1,0,2
230,4,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2078.35141560911,1,0,36,66028.769477571,29.797152911958566,1,0,2
231,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,850.422237514397,0,1,36,84861.1593871592,10.957637244643214,0,1,2
232,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7853.64335566577,1,0,68,104059.420038461,98.10922000422373,0,1,2
233,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2533.84849227095,0,1,41,75801.6536672753,31.653321640362083,0,1,2
234,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,270.96045610839803,0,0,29,66126.72529591099,3.3848900181602493,1,0,2
235,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2627.19557920812,1,1,31,90523.9142237816,36.821242506665804,1,0,2
236,3,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,5717.81590351437,1,0,47,109203.65814657301,556.2077727154057,0,0,1
237,3,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2.6728358054533596,1,1,27,56166.9468515738,0.27190598224347506,0,0,1
238,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,5094.89237592025,0,0,56,83908.70469459,73.04505198451972,0,1,2
239,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3746.6883650187606,0,0,43,83960.14657947481,49.52661290106457,0,0,2
240,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,5643.70143239989,1,0,59,68836.3294807983,77.32157264067729,0,1,2
241,4,1,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,3337.2813963736403,0,0,41,95454.9210007517,41.68995966650545,1,0,2
242,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5093.73405761361,1,1,49,89686.9775252548,65.63244416932311,0,0,2
243,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7390.32988115537,1,0,43,131535.03159018198,92.32141916541052,0,0,2
244,2,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,6206.02185108417,1,0,39,107013.256343531,81.2732028524223,1,0,2
245,2,1,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,6756.933711745451,1,0,55,84080.2308337436,92.57341960394972,1,0,2
246,2,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,3552.2351379297997,0,1,45,97471.0033835176,361.3667485177823,1,0,1
247,2,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,6144.392264278411,1,1,54,103535.345293496,574.2422676895711,1,0,1
248,2,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5282.338481938879,0,0,49,109638.707668799,74.0341784163593,0,1,2
249,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1712.6674817756302,0,1,44,72766.5113874476,22.067613190413827,0,1,2
250,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4233.26904342602,0,0,37,105032.279740852,59.331032404878556,0,0,2
251,4,0,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2201.42894215605,1,0,43,48208.2628144474,29.10018352882595,1,0,2
252,3,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,6580.816292898449,1,0,46,96362.72829969891,604.8544386855192,0,1,1
253,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3835.20984856829,0,1,48,85860.3103953141,47.91017744956599,0,0,2
254,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2317.6986935190603,0,1,57,67410.246274085,32.483514484738464,0,0,2
255,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,4456.1708732403,0,1,60,68831.4251556282,61.05180155286893,1,0,2
256,4,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2675.27647442627,1,1,20,123070.09023046699,35.03505028013645,0,1,2
257,1,0,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1753.21841449215,0,1,32,83179.97929949731,177.09276914062121,1,0,1
258,3,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3735.6113629740794,0,1,45,104416.28099295401,48.1331183461018,0,1,2
259,3,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,2690.28657758082,1,0,30,85326.0292566501,251.42865211035704,0,1,1
260,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4121.908272490689,0,0,43,87354.0745210964,53.97994000145036,0,1,2
261,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4259.04794147689,1,1,55,72720.8096620282,56.29937645575858,0,1,2
262,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5411.6340723448,1,0,50,87760.5450083741,67.60317138707416,0,1,2
263,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,3607.1088597295598,0,0,45,82264.0711583938,350.886075849179,1,0,1
264,1,0,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,1043.1637629731802,0,1,35,75016.3223669229,97.4919404647832,0,0,1
265,1,0,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2783.9843221196197,1,1,47,75818.5465035222,283.21305413220955,0,0,1
266,3,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,4722.457192612779,0,1,62,96417.40460594269,459.3829953903482,0,1,1
267,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5007.30527684967,1,0,40,115332.7135007,62.5522184783637,0,1,2
268,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3979.08353671927,0,1,44,97697.21330335712,57.04779264113649,0,0,2
269,5,0,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,954.1031845983431,1,1,25,87194.560239955,11.918840085469366,0,1,2
270,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1821.6628144222,0,1,22,46861.8791818246,-24.957704676498278,0,1,2
271,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4264.52560855839,1,1,50,74772.0996324915,56.37178447871541,0,1,2
272,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1313.6091654385302,0,1,42,55659.873969833396,18.410780690400724,0,1,2
273,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1305.53995705603,0,1,38,62138.4549355422,119.99448134706158,0,1,1
274,1,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,876.840596620328,1,0,37,48027.991545646204,85.29577788135487,0,1,1
275,3,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1955.5182605493899,0,1,52,56835.963122792695,27.407404560114912,1,0,2
276,5,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4689.93718960411,0,0,45,103258.865006905,65.73142706470868,0,1,2
277,2,1,0.0,0.003,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-29.086094569760498,0,1,29,79778.9916483496,-2.6733542803088692,0,1,1
278,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3980.5778065054706,1,0,46,62113.349029287405,52.129095788061484,0,1,2
279,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2948.2579495067603,1,0,33,100111.00481821301,270.9795909473125,1,0,1
280,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1374.8715452532902,0,1,40,71712.9439424924,19.7114200036314,0,0,2
281,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3731.9787539454296,1,0,44,60948.7969695289,46.62059480429288,0,1,2
282,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,597.711988577753,0,0,25,81008.6123293095,7.827553440940277,0,1,2
283,4,1,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3904.7713093984603,1,0,46,59153.258734384406,48.77915256790759,1,0,2
284,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2799.7367364311403,0,1,41,72040.5096724008,40.13959478754323,1,0,2
285,2,1,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,115.472520809151,1,0,41,22781.9261206554,11.746950234908546,0,1,1
286,4,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1703.4938427426598,0,1,49,46899.2275527338,21.94941142627559,0,0,2
287,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,863.405617322425,0,0,34,63338.283861584,11.41316053530871,0,0,2
288,5,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4734.781779772,0,1,43,118580.85819738099,66.35994271186945,1,0,2
289,4,1,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-487.174399982119,1,1,47,14182.8779565442,-6.827952538724935,0,1,2
290,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3537.4404776187102,0,1,43,93701.5714765398,44.19038532226801,0,0,2
291,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,548.778433529475,1,0,27,45566.466328539296,7.07097573068547,0,0,2
292,5,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2866.4564661462105,1,1,30,98668.3292022595,40.17458369299759,0,0,2
293,4,0,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,2999.023557812,0,1,47,76324.7925559694,42.99675351701792,1,0,2
294,2,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4628.0875066586705,0,1,58,89294.1008888682,59.632617536735644,1,0,2
295,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4185.23479576972,0,1,53,92561.7616910732,54.809255381881414,1,0,2
296,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5001.70723654885,0,1,48,95492.3410404626,70.10101439034169,1,0,2
297,5,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,5417.21102969092,1,0,59,68792.3932242762,77.666107952558,0,0,2
298,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4117.17813169577,1,0,47,68184.8387232599,53.04958225288221,1,0,2
299,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3035.76906410838,0,0,42,82263.4316099158,40.12913395704048,1,0,2
300,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3717.08152529471,0,1,46,99357.9569688632,53.2914914020747,1,0,2
301,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3334.21405174797,1,0,51,66239.45502954151,44.07420969728421,1,0,2
302,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3722.01456521729,1,0,35,86786.3994363529,53.36221598877835,1,0,2
303,3,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4335.526057829879,0,1,48,96872.56357896571,55.86298159988272,0,1,2
304,5,0,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,4919.96377827894,0,1,47,101309.946274605,61.46113171637157,1,0,2
305,5,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2771.8392624394605,1,0,40,62125.3267513707,36.29962318150651,0,0,2
306,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2799.4135047786103,0,1,43,94933.4473326714,257.29903536568105,0,1,1
307,4,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-49.7316708104599,0,1,49,44229.5741397428,-0.6407894623073115,0,0,2
308,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2543.05232387254,0,1,58,72976.7144753442,33.30346111274331,1,0,2
309,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3222.7312307519605,1,0,31,84590.8106218962,44.15305273404666,1,0,2
310,3,1,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3739.69861275748,1,0,43,65879.3289426657,51.23576812205804,1,0,2
311,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2568.7187460044897,0,1,42,100642.341810019,32.08892754200758,0,0,2
312,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4650.09996086769,1,1,38,103695.90050466199,58.08994111927379,1,0,2
313,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,36.608099741474206,0,1,31,59853.6536577096,0.4839140617798557,1,0,2
314,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1183.8847457569,0,1,39,64529.210438980495,14.789315445208665,0,1,2
315,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3256.97585413177,1,0,44,66890.9663406697,45.64787589947473,0,1,2
316,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4295.6694476883395,1,0,37,97243.67029324369,53.66232712931115,0,1,2
317,3,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-135.689665185818,0,1,45,49233.634361232995,-13.199383772939495,0,1,1
318,5,1,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,915.503415367633,0,1,51,56646.207207615706,11.796204143427765,0,1,2
319,4,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3010.4909778707106,1,1,40,75981.1270288822,39.424973002170475,1,0,2
320,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2686.21757143292,0,1,36,105010.42720135099,33.55674541864689,0,1,2
321,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,787.914322758385,0,1,26,98109.2118768543,11.042948070697703,0,1,2
322,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4312.76255113822,1,0,38,89696.9105447891,53.87585745797186,1,0,2
323,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3116.42260028185,1,0,53,53092.3864912482,42.696570566858355,1,0,2
324,3,1,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4767.772010500129,1,0,39,83894.990811787,59.5599229459133,1,0,2
325,3,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2447.87045961123,1,0,39,87553.3485005408,34.30792611390445,0,0,2
326,2,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2327.27236941043,1,0,37,74176.4606451994,29.072733069234616,1,0,2
327,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3752.81845024635,0,0,51,86195.8847221179,53.80384874905161,0,0,2
328,2,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2762.59579953888,0,1,25,106160.076390284,37.848963902408656,1,0,2
329,5,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4990.59111697385,1,0,48,75891.0610964877,69.94521733516868,0,1,2
330,4,1,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1529.6273688252402,0,1,42,65740.2850015487,19.709152803969687,1,0,2
331,4,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2871.86312205698,1,1,33,96750.3031082042,290.08718404615956,1,0,1
332,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3206.44990362731,0,1,37,96263.2067593557,42.38532477008143,1,0,2
333,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,6786.21613122303,1,0,44,88904.6757986049,92.97460360559306,0,1,2
334,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-68.7426874222797,0,1,39,79930.5305528971,-6.6870318504163135,1,0,1
335,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3844.44584381927,1,0,57,66085.1132562405,48.025555274735844,1,0,2
336,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2343.21372359313,1,0,39,59031.8937361081,29.271875525015655,0,1,2
337,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-555.115849508466,0,1,40,32757.607790963197,-7.337948907238178,0,1,2
338,5,1,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4964.30007756916,1,1,52,84355.1244941133,65.6219424497723,1,0,2
339,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5686.53623355047,1,0,38,123829.74577424901,73.27066306248946,1,0,2
340,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2016.4694152748998,0,1,29,82231.442126893,26.407404254419795,1,0,2
341,2,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,3114.6919614179806,0,1,46,70334.64535711969,302.98559935972577,1,0,1
342,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4299.6779711894105,0,1,57,75865.5202110287,56.30798736094059,1,0,2
343,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5990.0121784789,1,0,43,91712.241685124,83.95252062205944,1,0,2
344,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,5012.18101512539,0,1,53,96608.08628198631,71.8592260233031,1,0,2
345,3,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3811.40813472964,1,0,40,77431.9837676546,350.3132476773566,0,0,1
346,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5286.26580361674,1,0,56,94762.8797207035,66.03704691449843,1,0,2
347,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-1774.9004442860603,0,1,30,53836.5264048045,-22.86948101296971,0,1,2
348,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5202.06730833932,1,0,49,86445.8156944623,68.76493285934507,0,1,2
349,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1018.19751802769,0,1,35,76604.13750443139,14.27046316143821,0,1,2
350,5,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5765.003218586121,1,0,37,106580.26854135699,75.49768390634412,0,1,2
351,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3285.3140247140004,0,0,46,78017.7251983617,46.045047187163206,0,0,2
