,education,intermediaryid,riskscore,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
4759,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.089996,38251800,-0.0019079999999999998,0.005082,0.026888,2921.63837389897,1,0,45,77566.2972152966,48.36155589277586,1
4760,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098000000000001,3489.91919829599,0,1,41,97114.9404078883,55.82393632097464,0
4761,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,34133400,0.009551,0.0014,0.004337,395.09101067958,1,1,34,61946.6384232172,17.724444522983415,1
4762,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.720001,46987000,0.0009289999999999999,0.00364,0.004915,-258.191770679357,1,0,33,47138.6711887479,8.967700923028797,1
4763,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.540001,35930900,-0.007428,0.009913,0.008315000000000001,2724.536832386369,1,0,40,84218.91262258969,44.58387344748021,1
4764,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,117.14037182789002,1,1,33,66708.4573152627,13.420715985936113,1
4765,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.620003,40554300,-0.006381,0.009149,0.013184999999999999,3520.07367057753,0,1,69,59954.90765029,55.37948424943736,1
4766,Deg or abv,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,2106.293427029261,0,1,62,65392.726245602695,37.33077111356846,1
4767,H.Sch/Dip.,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.68,12406800,-0.0036200000000000004,0.003009,0.006201,1578.9668641595902,1,1,32,73478.8777180321,29.752732627591023,1
4768,H.Sch/Dip.,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,3700.9067111812897,1,0,39,94985.7018258892,54.07692063937984,1
4769,H.Sch/Dip.,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,3776.10464864394,1,1,53,46083.6564824166,54.94196075743634,1
4770,H.Sch/Dip.,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,73.470001,45692600,0.010204000000000001,0.028127999999999997,0.0064670000000000005,957.5198951108199,0,0,38,89771.1874147233,26.64379840025891,1
4771,H.Sch/Dip.,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,32347800,0.0,0.024337,0.067384,1873.1543092567306,1,1,45,54432.447489417595,38.13584366604864,1
4772,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,14722700,0.0,-0.00045999999999999996,-0.003832,3605.51013482878,0,0,55,79439.1707816954,52.97343028389601,0
4773,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.379997,10646500,0.008108,-0.00011399999999999999,0.005605,326.2574914516599,0,1,36,50809.92999787232,15.178044598143668,1
4774,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,3791.690276613111,1,0,43,83499.4616169633,55.12125016235029,1
4775,Sec. or below,5,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,10700,0.00266,-0.001018,-0.001194,636.6595512078,1,0,21,87714.0653953313,144.7090673039611,1
4776,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3923.0101698898297,1,0,32,106127.720949482,61.49918782501268,1
4777,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,35120800,0.011976,0.0,0.000414,4724.42285810605,1,0,33,117637.049625913,75.98119408057906,1
4778,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.68,31859400,0.0,-0.021758,-0.026206,3294.05351552254,0,1,42,110154.808100824,54.576175845482204,1
4779,Sec. or below,5,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.800003,18823300,0.0,-0.005678,-0.006581999999999999,2142.09863797298,1,1,28,93382.581717685,39.87434667956778,1
4780,Sec. or below,5,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.86,17500,-0.002755,0.009923000000000001,0.0125,3412.5165898946007,1,1,47,85540.26169827911,406.3090782591714,1
4781,Sec. or below,5,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,5300,0.0,0.00047000000000000004,0.003006,4120.9270988844,1,0,34,97826.4976535592,451.58087291749564,1
4782,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.0036200000000000004,-0.004081,0.0042899999999999995,-2302.06818277746,0,1,38,64930.251909832696,-14.821493596134856,0
4783,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.940002,8310800,-0.0036200000000000004,0.0009109999999999999,0.002263,192.02022703490002,0,0,27,103633.369124557,13.554926085115394,1
4784,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.33000200000002,23027000,0.001771,-0.0009050000000000001,-0.010281,1031.04157571215,1,0,32,92661.281215419,22.993790668227877,1
4785,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.690002,72595100,0.0008820000000000002,-0.01347,-0.045381,-1511.4493373178282,0,0,25,59641.4466894401,-5.968599899412163,0
4786,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1845.44780391658,0,1,44,76161.7256591881,35.545880040961144,0
4787,Deg or abv,7,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.8,13800,-0.010101,0.041236,0.094503,3782.019502628379,1,1,35,116504.555536714,487.9611737375897,1
4788,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.760002,34367500,0.012476000000000001,-0.009323,-0.021978,6359.47024749547,1,1,50,78759.4703817792,91.1276630168418,1
4789,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.870003,24676200,0.008604,-0.015045,-0.017804,-3966.1097772547996,0,1,38,48844.857198158395,-37.13671798979149,1
4790,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.410004,42335600,-0.010426999999999999,-0.01828,-0.030447000000000002,2872.37209362185,0,0,50,77009.2952807792,49.386199414322824,1
4791,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,1285.2331933419,1,1,36,62718.0618712851,27.453546951573692,1
4792,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.879997,76540200,-0.0009109999999999999,-0.0056549999999999994,0.015009999999999999,721.6045752459501,0,1,48,76484.0319657583,21.285912946385864,1
4793,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,-1136.231050632629,0,1,27,68536.3069047549,-1.6371956768396192,1
4794,Deg or abv,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.230003,54812400,0.003587,0.002116,-0.003432,576.7155542498301,0,0,35,88630.53417355151,18.499536533511915,0
4795,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.150002,13576000,-0.0035909999999999996,0.002415,0.006758,2088.65318616426,0,1,48,82489.1902913322,35.44065536756109,0
4796,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,14127500,0.005455,0.002066,0.002537,1812.4453061666898,1,1,39,71914.2005137384,32.20848953466205,1
4797,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.209999,31575700,0.006375,0.0018170000000000005,6.3e-05,1432.1520307025307,0,0,48,70169.908774015,27.57229405140941,1
4798,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.940002,58721000,0.0008900000000000002,-0.004287,-0.028673,-1089.898233426452,0,0,36,56429.135811341504,-1.046058079291783,0
4799,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2263.1256260329,1,1,34,89636.9655208449,43.13450812642278,1
4800,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,31929700,0.004554,0.008532,0.012972,3761.8385983375606,1,0,43,110264.03921404699,57.55183361664524,1
4801,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.8500025,21827700,0.000895,-0.003557,-0.00316,2634.2034367880897,1,0,47,70452.971441636,41.844597952522676,1
4802,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.370003,13327000,0.0,-0.001143,-0.000132,2503.7651375458104,1,1,43,70143.2928621864,40.102609788691545,1
4803,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,13873100,0.0,-0.000688,-0.0020050000000000003,3655.068610697121,1,0,44,64266.979250627686,53.402187880021756,1
4804,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.110001,24566400,-0.017730000000000003,-0.001261,0.003148,621.8245795828698,0,0,36,99292.9716875998,18.61812146670587,1
4805,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,15077600,0.0,-0.00046100000000000004,0.003561,-318.41519220780606,1,0,32,63951.574310723205,7.855074695832869,1
4806,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,12996200,0.004529,0.003,0.00742,1273.1420896418108,0,0,21,128688.353463522,26.146101188746357,1
4807,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.519997,20175500,-0.003604,-0.0035700000000000007,-0.000223,1792.5120625538202,0,0,40,110528.84333566301,32.27591492581559,1
4808,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,14127500,0.005455,0.002066,0.002537,2322.56782575036,0,1,44,83218.9751614907,38.0504789939345,0
4809,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2219.94401513497,1,0,42,67635.7384853082,40.22415858166763,1
4810,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1897.6437483463199,1,0,34,97679.9223811917,40.6116864690917,1
4811,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,35120800,0.011976,0.0,0.000414,5044.43441493285,1,1,62,72396.2735981515,80.22875943519894,1
4812,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098000000000001,1638.89191564785,1,1,34,93437.0264288574,32.80979629053649,1
4813,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,25332700,0.00572,-0.00126,-0.020378,288.86074496698006,0,0,51,55893.1084220736,16.255022432992273,0
4814,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.440002,36155600,-0.002755,0.009923000000000001,0.0125,-234.82959745981705,1,0,44,46212.881551442304,9.28154274596188,1
4815,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.720001,22888200,0.0,0.0035789999999999997,0.007614,1477.36487715786,1,1,27,88471.3104535416,29.94880134440352,1
4816,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,69.78533582819999,0,1,47,60413.94396104409,12.856451732780336,0
4817,H.Sch/Dip.,5,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,12931500,-0.0008990000000000002,0.002364,0.007356999999999998,1437.9924910335503,1,0,23,83621.0749345869,28.749910433771447,1
4818,Sec. or below,10,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0,14135800,-0.0008990000000000002,0.002073,0.0037670000000000004,5867.0843790586,1,0,45,126167.206481194,78.93200435699539,1
4819,Sec. or below,10,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,1257.18021301523,0,1,35,86670.85155384691,25.965491924712186,0
4820,Sec. or below,10,4,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,13300,0.000907,0.00074,0.002581,-128.01546692076082,0,1,45,58666.9195010322,78.98410625717746,0
4821,Sec. or below,10,4,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.19,25500,0.001791,-0.001076,-0.0010810000000000001,-385.2652844568979,1,0,26,46823.4854815155,54.9360782433514,1
4822,Sec. or below,10,4,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,9300,0.0017760000000000005,0.001364,0.0074010000000000005,808.4533481230496,0,1,37,84123.9736498548,160.32387837970302,0
4823,Sec. or below,10,4,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,33900,-0.0035240000000000002,0.004084,-0.009373999999999999,1146.32696375157,0,1,40,69666.41665029389,189.77249900544385,1
4824,Sec. or below,10,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,2271.89760796581,0,1,33,107927.74902001099,42.45358256086429,0
4825,Sec. or below,10,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,32347800,0.0,0.024337,0.067384,-1205.562094208151,1,0,39,2157.09028517539,-2.728459053915413,1
4826,Sec. or below,10,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,34838300,0.0125,0.017622,0.02613,416.8351951043396,1,0,41,58926.983214293396,17.650868918113197,1
4827,H.Sch/Dip.,8,3,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,300,0.000909,-0.0004570000000000001,0.000531,3691.893478521911,1,0,29,113345.58944882301,426.1483631718357,1
4828,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,27665700,-0.000908,-0.006309,-0.012093000000000001,1478.5639026907102,0,1,37,95883.0257428024,28.6142209287468,0
4829,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,14127500,0.005455,0.002066,0.002537,4438.93666157135,1,0,45,106104.82799111599,62.287410233295354,1
4830,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.389999,17762400,0.0008990000000000002,0.0,0.006999999999999999,3581.321121542271,0,1,45,105426.368829446,51.83076335980354,0
4831,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.16999799999998,19724900,0.001791,-0.001076,-0.0010810000000000001,1934.22856368944,0,1,28,115642.289816603,33.279217763954584,0
4832,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.150002,16821500,0.0,0.000681,0.0018440000000000002,5643.28569493634,1,1,58,89409.9284566326,75.36342080782187,1
4833,H.Sch/Dip.,8,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.0038520000000000004,4106.238933408889,0,1,46,106069.827331059,58.78700062884975,0
4834,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.07,14814300,0.0027170000000000002,0.0013800000000000002,0.002799,2925.600354805472,1,0,27,100964.20695877599,45.08556741478662,1
4835,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,24576400,0.001805,-0.0034439999999999996,-0.002942,3507.7716221757896,1,1,47,92784.89200426539,51.926871628032856,1
4836,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.339996,22566100,0.0063289999999999996,-0.0020800000000000003,-0.003698,-518.76983523285,0,1,36,54384.7216268246,5.573664432033911,0
4837,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.0038520000000000004,2157.87647255172,1,1,45,67112.7217951124,36.355934103106,1
4838,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.300003,46291400,0.008876,0.026014999999999996,0.034184,6708.775876939441,1,1,52,121738.512691975,99.72542791414179,1
4839,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.389999,14258900,0.0019100000000000002,-0.004514,-3.4e-05,-36.43014619153792,1,0,26,80035.7279472659,12.137169239773664,1
4840,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.089996,23282500,-0.0037170000000000003,0.000975,-0.00197,399.79069466243004,0,0,46,84869.6052651831,17.05190355548842,0
4841,Sec. or below,10,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.230003,54812400,0.003587,0.002116,-0.003432,3199.152682016839,1,1,35,104126.03444680199,49.268479810059844,1
4842,H.Sch/Dip.,7,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.03,31800,-0.005946,-0.00798,-0.015094,2475.52882027884,1,1,32,73961.4602813972,346.51334200187836,1
4843,H.Sch/Dip.,7,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.14,3800,0.011976,0.0,0.000414,5095.45856370123,1,0,45,84158.0840573226,601.1300358679713,1
4844,H.Sch/Dip.,7,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.23,2300,0.0,0.065459,0.014981999999999999,80.72838535033999,1,0,29,73993.8542367467,105.6430484213431,1
4845,H.Sch/Dip.,7,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.230003,11311900,0.013194999999999998,0.002468,0.0020280000000000003,-26.48834684723204,1,1,39,57855.4464009972,11.984631505587508,1
4846,H.Sch/Dip.,7,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.99,1000,0.0009109999999999999,-0.0021850000000000003,-0.005074,-1099.0358017723402,0,1,36,90432.10557024732,-9.011446931059163,0
4847,H.Sch/Dip.,7,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,225500,-0.007253,0.005679999999999999,0.009339,-1421.7353227128074,0,0,35,55584.380401032,-38.51464134363535,1
4848,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,194500,0.0,0.001382,0.008922,-2144.8347076008504,0,0,20,78233.3008322942,-103.9813540055268,1
4849,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,23800,-0.0036200000000000004,0.0009109999999999999,0.002263,3907.739660176239,1,0,47,101452.89020343,445.75292099693365,1
4850,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,4900,0.0,0.0026100000000000003,0.006751999999999999,-234.47748581511303,0,0,35,66143.6359068739,68.84195271446826,1
4851,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.18,7000,0.004492,-0.003057,0.001232,-311.4422465925431,0,1,34,80373.8686804421,61.58835003644517,1
4852,H.Sch/Dip.,6,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.529999,35659700,0.001786,-0.004096,-0.017776,3581.026856338761,0,0,44,110001.212910564,52.33664924797681,1
4853,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,1100,0.0,0.000681,0.0018440000000000002,2120.98003506955,1,1,58,49352.05519226,276.68262722247783,1
4854,H.Sch/Dip.,6,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2737.732869488429,0,0,48,72873.0491721455,46.69247631993753,0
4855,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,254.5891823090401,1,0,33,48477.1469733258,122.04174925185215,1
4856,H.Sch/Dip.,6,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098000000000001,1486.05868073562,1,0,31,76012.2380852266,30.909594439085158,1
4857,H.Sch/Dip.,6,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.099998,31902000,0.0009460000000000001,0.01766,0.030924,6984.03704654275,1,1,53,118903.712129111,99.67587073526207,1
4858,H.Sch/Dip.,6,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.230003,54812400,0.003587,0.002116,-0.003432,1023.5062371137694,1,0,52,42653.908261861805,23.741712611623047,1
4859,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.519997,14626400,0.00366,0.000572,0.0024170000000000003,2169.5452113082997,1,0,37,87834.688224695,36.21509734864708,1
4860,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,962.5052365757699,0,0,49,65913.5873351811,22.575695807842745,0
4861,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,1962.983342536,1,1,45,71300.51501605,34.08470427396755,1
4862,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-221.54150452112992,1,0,29,67794.3949409101,10.030388937617332,1
4863,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.519997,37632800,-0.011385,0.004188,0.03035,1324.3418139862601,1,0,54,28838.565006637597,28.512535568251554,1
4864,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.75,19912800,0.003543,0.003315,0.003071,85.5742714062801,1,1,32,65096.2115645415,12.809135945796815,1
4865,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.83000200000002,9842600,0.0,0.000692,-0.000671,2938.639531040301,1,0,35,99634.1491740503,45.36035287711153,1
4866,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,24576400,0.001805,-0.0034439999999999996,-0.002942,3428.9530373283706,1,1,61,55836.320419931,51.01892799638553,1
4867,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.0036200000000000004,-0.004081,0.0042899999999999995,1800.2743150727395,0,1,50,81829.98095984,31.87563322508829,0
4868,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.16999799999998,19724900,0.001791,-0.001076,-0.0010810000000000001,828.9113918363802,0,0,31,74519.6089292018,20.74301274041517,0
4869,Deg or abv,8,4,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.13,3100,-0.005362,0.0018149999999999998,0.00021,3044.27510705226,0,1,44,101432.767647337,363.3670356740575,1
4870,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,32628300,0.001786,0.008611,0.01065,-1073.5356078811046,1,1,33,59812.8319215586,-0.8370587314197161,1
4871,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2199.2357239730604,0,1,57,56093.90017183231,41.89674806281185,0
4872,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.690002,35016900,0.01001,0.008568000000000001,0.031938,3041.86815591969,1,0,43,94840.2642145569,52.02558954651191,1
4873,Deg or abv,8,4,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.160004,31824800,-0.003925,0.007776999999999998,0.023459999999999998,1479.0453283382801,0,0,30,100012.683384636,32.983571000585364,1
4874,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,23246400,-0.00091,0.000573,0.0031780000000000003,992.45125343926,0,1,47,67318.04980487679,22.817810964718966,0
4875,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.519997,14626400,0.00366,0.000572,0.0024170000000000003,-378.3752187486021,0,0,34,54591.4947067094,7.102659992680278,0
4876,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.019997,26321500,-0.0018030000000000001,0.002188,0.009842,1758.35151396831,1,0,45,70136.8046279717,31.697904034268237,1
4877,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.139999,15464300,0.0027199999999999998,0.00022999999999999998,-0.0034799999999999996,2192.671655979389,1,1,33,97076.9320467519,36.638417404381535,1
4878,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.379997,10646500,0.008108,-0.00011399999999999999,0.005605,1698.1126306911801,1,1,39,79302.1659986303,30.87792084372789,1
4879,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.720001,31918800,0.000908,-0.00148,0.005113,-1932.0766270738739,0,0,26,91914.5643526239,-10.625588422803077,1
4880,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1785.5514739843604,0,1,49,74670.5781457598,34.79764359264746,0
4881,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3293.85832563108,1,0,40,118154.99324527699,60.180216482011396,1
4882,H.Sch/Dip.,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.410004,42335600,-0.010426999999999999,-0.01828,-0.030447000000000002,1096.2889329278098,0,0,33,96091.7778858075,26.734967810074462,0
