,unit_count,riskscore,opened,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,Subscribed,Gender,age,income,total_transactions,ed_Deg or abv,ed_H.Sch/Dip.,FRC
180,70.73524041,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1,1,45,65617.56791352491,2341.80580190614,0,1,1
181,-30.16165393,5,1,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,26,103886.37468941699,284.94741140863,0,1,2
182,130.0361412,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,33,121504.96344213099,3978.5037442762105,1,0,2
183,-76.40096359,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,44,20332.3424166345,870.9855112554089,1,0,2
184,19.10169682,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,45,93964.7558330949,2738.59496536112,0,1,2
185,-111.1893578,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,61,44887.7645589962,4762.99285295846,0,0,2
186,162.1887899,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,1,56,68531.7882048174,3264.14284629857,0,0,2
187,232.50297200000003,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,44,105620.760898445,3761.5441986173,1,0,2
188,12.46092472,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,1,53,94449.9592019678,5776.14742659251,0,1,2
189,71.22126866,1,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,0,0,37,78508.8540346791,2299.30388515746,0,1,1
190,61.72253783,5,1,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,37,48867.7658953691,1429.03589984812,0,0,2
191,40.06523729,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,21,85331.6968832828,874.00690304375,0,1,2
192,52.56811292,3,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,1,50,90160.4525054094,4152.85435510599,0,1,2
193,33.00875267,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,59,127970.340231945,9164.10431156825,0,1,2
194,-38.21284854,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,36,78607.4381403016,3743.7671584088503,1,0,2
195,20.17383529,4,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,69,97235.196049773,8908.091372817571,0,1,2
196,127.8569491,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,0,41,92518.4515697182,4494.58410496198,1,0,2
197,-149.1205079,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,37,72905.14543473719,920.0532834464751,1,0,2
198,-252.96863419999997,2,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1,1,32,40599.4775199287,-883.694255729987,0,1,1
199,-15.00534389,5,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,0,49,86602.10600020191,4609.86588101024,0,0,2
200,-13.47949582,5,0,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,54,89687.93489123131,5292.14221071866,0,0,2
201,-616.4920155,2,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,39,95495.4295308031,2619.28692758019,1,0,1
202,1822.808941,2,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,41,101947.301915212,2209.2422729630102,1,0,1
203,0.0,4,1,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,26,95182.0323812634,1040.91421302546,0,1,2
204,114.536999,4,1,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,35,41665.6491262684,1867.06522992515,0,1,2
205,138.2317205,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,52,94800.0044493634,4416.47452653984,1,0,1
206,104.2660098,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,47,100557.160389781,5920.30974048318,1,0,1
207,1945.4262,3,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1,0,45,74973.7624699396,3757.74556997734,1,0,1
208,438.1817409,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,0,41,78573.4639501424,3374.21470851149,1,0,2
209,1091.993925,2,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,23,79830.5736861585,-244.867305224805,0,1,1
210,114.26461950000001,2,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,33,69446.3370318384,813.268258659779,0,1,2
211,-131.8859961,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,34,51964.5022680538,-1795.56753635685,1,0,2
212,1903.961597,4,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,0,0,53,76147.1276157528,5382.939199122689,1,0,1
213,8.485124945,3,1,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,35,34001.5697292522,1078.18889764644,1,0,2
214,45.21052305,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,48,126932.512851044,6747.86114561433,0,1,2
215,1111.223531,3,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1,1,40,88820.59290758369,3201.9172628258,1,0,1
216,132.19227859999998,3,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,1,40,70433.00729891361,1799.82113133346,1,0,2
217,-32.01552985,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,42,74499.1548000194,976.716739656582,1,0,2
218,810.8196944,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,1,58,59841.115727979006,4841.216291019171,1,0,2
219,620.1529741,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,0,28,77391.74672034191,1005.5873061920698,1,0,2
220,-200.3240403,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,30,105691.33068036301,3209.6363876570194,0,1,2
221,308.1979224,2,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,0,1,46,97248.0368985793,4168.894396551071,0,0,1
222,46.145124100000004,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,0,61,112225.789442457,7472.268541913391,0,1,2
223,74.13066051,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,32,123491.499162284,5650.3308597502,1,0,2
224,95.79754808,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,57,69894.7800458685,4835.66951527975,1,0,2
225,56.29574674,4,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,46,65110.658924525706,4110.95609404839,1,0,2
226,-355.2161125,1,0,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,48,49204.8048154562,3366.16715208045,1,0,1
227,448.62928339999996,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1,0,32,87140.7726757944,3387.0847565657396,1,0,1
228,37.07132038,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,0,0,42,68221.277675201,2283.847456074,1,0,2
229,-134.4305519,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,0,30,50296.5111490239,-25.516732848344898,1,0,2
230,143.39043999999998,4,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,36,66028.769477571,2078.35141560911,1,0,2
231,45.49672725,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,36,84861.1593871592,850.422237514397,0,1,2
232,0.0,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,68,104059.420038461,7853.64335566577,0,1,2
233,-129.73653059999998,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,41,75801.6536672753,2533.84849227095,0,1,2
234,-51.17152304,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,0,29,66126.72529591099,270.96045610839803,1,0,2
235,-18.82397365,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,1,31,90523.9142237816,2627.19557920812,1,0,2
236,484.27733820000003,3,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1,0,47,109203.65814657301,5717.81590351437,0,0,1
237,525.2922388999999,3,0,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1,1,27,56166.9468515738,2.6728358054533596,0,0,1
238,-3.1020783780000003,3,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,0,56,83908.70469459,5094.89237592025,0,1,2
239,50.91371747,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,0,43,83960.14657947481,3746.6883650187606,0,0,2
240,-10.67363824,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,59,68836.3294807983,5643.70143239989,0,1,2
241,0.0,4,1,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,0,0,41,95454.9210007517,3337.2813963736403,1,0,2
242,-19.86168644,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,1,49,89686.9775252548,5093.73405761361,0,0,2
243,-33.09414109,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,43,131535.03159018198,7390.32988115537,0,0,2
244,0.0,2,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,0,39,107013.256343531,6206.02185108417,1,0,2
245,131.5264053,2,1,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,55,84080.2308337436,6756.933711745451,1,0,2
246,770.610192,2,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,0,1,45,97471.0033835176,3552.2351379297997,1,0,1
247,-403.09534110000004,2,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1,1,54,103535.345293496,6144.392264278411,1,0,1
248,82.35586514,2,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,0,49,109638.707668799,5282.338481938879,0,1,2
249,39.81295355,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,44,72766.5113874476,1712.6674817756302,0,1,2
250,25.79542578,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,0,37,105032.279740852,4233.26904342602,0,0,2
251,157.38198830000002,4,0,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,43,48208.2628144474,2201.42894215605,1,0,2
252,850.8187234999999,3,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1,0,46,96362.72829969891,6580.816292898449,0,1,1
253,75.88142917,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,48,85860.3103953141,3835.20984856829,0,0,2
254,-44.128091600000005,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,57,67410.246274085,2317.6986935190603,0,0,2
255,22.14509511,5,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,0,1,60,68831.4251556282,4456.1708732403,1,0,2
256,289.3945528,4,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,1,20,123070.09023046699,2675.27647442627,0,1,2
257,1115.906429,1,0,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,0,1,32,83179.97929949731,1753.21841449215,1,0,1
258,39.8037474,3,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,45,104416.28099295401,3735.6113629740794,0,1,2
259,-285.5090355,3,0,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1,0,30,85326.0292566501,2690.28657758082,0,1,1
260,54.05750678,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,0,43,87354.0745210964,4121.908272490689,0,1,2
261,0.0,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,1,55,72720.8096620282,4259.04794147689,0,1,2
262,0.0,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,50,87760.5450083741,5411.6340723448,0,1,2
263,265.5458653,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,0,0,45,82264.0711583938,3607.1088597295598,1,0,1
264,63.25697170000001,1,0,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,0,1,35,75016.3223669229,1043.1637629731802,0,0,1
265,58.01636783,1,0,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1,1,47,75818.5465035222,2783.9843221196197,0,0,1
266,-1221.669896,3,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,0,1,62,96417.40460594269,4722.457192612779,0,1,1
267,-74.84050435,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,40,115332.7135007,5007.30527684967,0,1,2
268,-6.718274912999999,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,44,97697.21330335712,3979.08353671927,0,0,2
269,-5.080641161,5,0,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1,1,25,87194.560239955,954.1031845983431,0,1,2
270,-64.69946703,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,0,1,22,46861.8791818246,-1821.6628144222,0,1,2
271,-69.99120363,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,1,50,74772.0996324915,4264.52560855839,0,1,2
272,-68.51912572,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,42,55659.873969833396,1313.6091654385302,0,1,2
273,1111.713059,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,38,62138.4549355422,1305.53995705603,0,1,1
274,901.3763517000001,1,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,1,0,37,48027.991545646204,876.840596620328,0,1,1
275,70.05750433,3,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,52,56835.963122792695,1955.5182605493899,1,0,2
276,26.94672226,5,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,0,45,103258.865006905,4689.93718960411,0,1,2
277,-449.7435803999999,2,1,0.0,0.003,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,29,79778.9916483496,-29.086094569760498,0,1,1
278,-4.992257142,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,0,46,62113.349029287405,3980.5778065054706,0,1,2
279,-93.10958483,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1,0,33,100111.00481821301,2948.2579495067603,1,0,1
280,14.34653657,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,40,71712.9439424924,1374.8715452532902,0,0,2
281,-6.825428984,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,44,60948.7969695289,3731.9787539454296,0,1,2
282,-6.825428984,3,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,0,25,81008.6123293095,597.711988577753,0,1,2
283,29.00989297,4,1,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,46,59153.258734384406,3904.7713093984603,1,0,2
284,-30.74024037,4,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,41,72040.5096724008,2799.7367364311403,1,0,2
285,149.8665897,2,1,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1,0,41,22781.9261206554,115.472520809151,0,1,1
286,40.66891633,4,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,49,46899.2275527338,1703.4938427426598,0,0,2
287,42.49801171,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,0,34,63338.283861584,863.405617322425,0,0,2
288,273.09405469999996,5,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,43,118580.85819738099,4734.781779772,1,0,2
289,-0.884392073,4,1,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,1,47,14182.8779565442,-487.174399982119,0,1,2
290,-28.08330329,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,43,93701.5714765398,3537.4404776187102,0,0,2
291,20.08793668,5,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,27,45566.466328539296,548.778433529475,0,0,2
292,22.94065093,5,0,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,1,30,98668.3292022595,2866.4564661462105,0,0,2
293,-18.49507112,4,0,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,47,76324.7925559694,2999.023557812,1,0,2
294,0.0,2,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,58,89294.1008888682,4628.0875066586705,1,0,2
295,-13.26006927,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,53,92561.7616910732,4185.23479576972,1,0,2
296,-17.68335102,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,48,95492.3410404626,5001.70723654885,1,0,2
297,-58.56942308,5,1,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,59,68792.3932242762,5417.21102969092,0,0,2
298,49.04048285,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,47,68184.8387232599,4117.17813169577,1,0,2
299,-30.91933183,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,0,42,82263.4316099158,3035.76906410838,1,0,2
300,67.413679,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,46,99357.9569688632,3717.08152529471,1,0,2
301,-39.64981502,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,51,66239.45502954151,3334.21405174797,1,0,2
302,55.58593497,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1,0,35,86786.3994363529,3722.01456521729,1,0,2
303,5.367347935,3,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,48,96872.56357896571,4335.526057829879,0,1,2
304,-15.67381688,5,0,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,47,101309.946274605,4919.96377827894,1,0,2
305,18.58747814,5,1,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,0,40,62125.3267513707,2771.8392624394605,0,0,2
306,-299.8528668,1,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,0,1,43,94933.4473326714,2799.4135047786103,0,1,1
307,23.92254958,4,0,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,49,44229.5741397428,-49.7316708104599,0,0,2
308,88.37751656,4,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,58,72976.7144753442,2543.05232387254,1,0,2
309,69.6094368,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,31,84590.8106218962,3222.7312307519605,1,0,2
310,-8.973911441,3,1,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,43,65879.3289426657,3739.69861275748,1,0,2
311,-20.93956459,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,42,100642.341810019,2568.7187460044897,0,0,2
312,134.6288039,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,1,38,103695.90050466199,4650.09996086769,1,0,2
313,-103.75071170000001,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,31,59853.6536577096,36.608099741474206,1,0,2
314,86.97414138,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,39,64529.210438980495,1183.8847457569,0,1,2
315,-64.42403320000001,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,44,66890.9663406697,3256.97585413177,0,1,2
316,32.6095367,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,37,97243.67029324369,4295.6694476883395,0,1,2
317,240.55574610000002,3,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,0,1,45,49233.634361232995,-135.689665185818,0,1,1
318,32.83530582,5,1,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,51,56646.207207615706,915.503415367633,0,1,2
319,35.28449356,4,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,1,40,75981.1270288822,3010.4909778707106,1,0,2
320,14.22707953,5,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,0,1,36,105010.42720135099,2686.21757143292,0,1,2
321,26.56650692,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,26,98109.2118768543,787.914322758385,0,1,2
322,-27.17112394,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,38,89696.9105447891,4312.76255113822,1,0,2
323,-44.84603239,4,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,53,53092.3864912482,3116.42260028185,1,0,2
324,27.31459117,3,1,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,39,83894.990811787,4767.772010500129,1,0,2
325,-16.44384222,3,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,39,87553.3485005408,2447.87045961123,0,0,2
326,0.0,2,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,37,74176.4606451994,2327.27236941043,1,0,2
327,-89.94342115,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,0,51,86195.8847221179,3752.81845024635,0,0,2
328,0.0,2,0,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,0,1,25,106160.076390284,2762.59579953888,1,0,2
329,23.60910538,5,1,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,48,75891.0610964877,4990.59111697385,0,1,2
330,-88.99772796,4,1,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,42,65740.2850015487,1529.6273688252402,1,0,2
331,-816.7276742,4,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1,1,33,96750.3031082042,2871.86312205698,1,0,1
332,-61.20001603,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,37,96263.2067593557,3206.44990362731,1,0,2
333,10.26247183,5,0,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1,0,44,88904.6757986049,6786.21613122303,0,1,2
334,2325.232479,1,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,0,1,39,79930.5305528971,-68.7426874222797,1,0,1
335,-17.21947027,3,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,57,66085.1132562405,3844.44584381927,1,0,2
336,58.40012369,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,39,59031.8937361081,2343.21372359313,0,1,2
337,70.34147217,4,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,0,1,40,32757.607790963197,-555.115849508466,0,1,2
338,76.766209,5,1,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,1,52,84355.1244941133,4964.30007756916,1,0,2
339,49.44447212,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1,0,38,123829.74577424901,5686.53623355047,1,0,2
340,-50.39616756,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,29,82231.442126893,2016.4694152748998,1,0,2
341,476.7115469,2,0,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,0,1,46,70334.64535711969,3114.6919614179806,1,0,1
342,223.12270299999997,5,0,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,0,1,57,75865.5202110287,4299.6779711894105,1,0,2
343,203.29114980000003,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,43,91712.241685124,5990.0121784789,1,0,2
344,-230.3008922,5,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,53,96608.08628198631,5012.18101512539,1,0,2
345,440.945145,3,0,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1,0,40,77431.9837676546,3811.40813472964,0,0,1
346,33.8748591,4,0,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,56,94762.8797207035,5286.26580361674,1,0,2
347,-22.10404403,5,0,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,30,53836.5264048045,-1774.9004442860603,0,1,2
348,23.16482896,5,0,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,49,86445.8156944623,5202.06730833932,0,1,2
349,41.99861604,5,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,35,76604.13750443139,1018.19751802769,0,1,2
350,47.09539572,5,0,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1,0,37,106580.26854135699,5765.003218586121,0,1,2
351,62.18230697,4,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,0,46,78017.7251983617,3285.3140247140004,0,0,2
352,-52.66085294,4,0,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,0,1,38,67255.3803922797,281.11608428306704,0,0,2
353,42.27420466,5,1,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,0,1,36,70553.01849114,1895.26547577554,0,0,2
354,207.8643563,5,0,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,38,70975.8502673668,4147.4586504606295,1,0,2
355,974.1733539999999,2,0,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,1,0,58,91641.4329897975,6923.854093138129,0,1,1
356,133.529436,2,0,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,0,1,40,60914.5081321803,-336.227706678298,0,1,2
357,-8.233846435,5,1,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1,0,41,67609.35000772121,3172.1158156394204,0,0,2
358,144.5251163,4,1,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1,0,34,74040.7513624737,1604.48696667785,0,0,2
359,306.5383785,4,0,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,0,1,50,127543.30521126301,5255.367403680821,0,1,1
