,trd_date,fund_id,investor_id,gender,education,intermediaryid,riskscore,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Subscribed,Gender,age,income,counts
270,2020/3/18,HYG,75016,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1821.6628144222,0,1,22,46861.8791818246,-24.957704676498278
271,2020/3/16,HYG,19320,M,H.Sch/Dip.,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4264.52560855839,1,1,50,74772.0996324915,56.37178447871541
272,2020/3/19,HYG,19320,M,H.Sch/Dip.,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1313.6091654385302,0,1,42,55659.873969833396,18.410780690400724
273,2020/3/12,N6M,38529,M,H.Sch/Dip.,6,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1305.53995705603,0,1,38,62138.4549355422,119.99448134706158
274,2020/3/17,N6M,38529,M,H.Sch/Dip.,6,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,876.840596620328,1,0,37,48027.991545646204,85.29577788135487
275,2020/3/19,HYG,37158,F,Deg or abv,9,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1955.5182605493899,0,1,52,56835.963122792695,27.407404560114912
276,2020/3/19,HYG,57474,M,H.Sch/Dip.,8,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4689.93718960411,0,0,45,103258.865006905,65.73142706470868
277,2020/3/12,N6M,32413,M,H.Sch/Dip.,10,2,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-29.086094569760498,0,1,29,79778.9916483496,-2.6733542803088692
278,2020/3/17,HYG,60828,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3980.5778065054706,1,0,46,62113.349029287405,52.129095788061484
279,2020/3/12,N6M,21228,F,Deg or abv,6,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2948.2579495067603,1,0,33,100111.00481821301,270.9795909473125
280,2020/3/20,HYG,78627,M,Sec. or below,5,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,1374.8715452532902,0,1,40,71712.9439424924,19.7114200036314
281,2020/3/13,HYG,31154,M,H.Sch/Dip.,1,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3731.9787539454296,1,0,44,60948.7969695289,46.62059480429288
282,2020/3/17,HYG,31154,M,H.Sch/Dip.,1,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,597.711988577753,0,0,25,81008.6123293095,7.827553440940277
283,2020/3/13,HYG,17602,M,Deg or abv,6,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3904.7713093984603,1,0,46,59153.258734384406,48.77915256790759
284,2020/3/20,HYG,17602,M,Deg or abv,6,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,2799.7367364311403,0,1,41,72040.5096724008,40.13959478754323
285,2020/3/19,N6M,79564,F,H.Sch/Dip.,9,2,1,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,115.472520809151,1,0,41,22781.9261206554,11.746950234908546
286,2020/3/12,HYG,33369,M,Sec. or below,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1703.4938427426598,0,1,49,46899.2275527338,21.94941142627559
287,2020/3/16,HYG,33369,M,Sec. or below,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,863.405617322425,0,0,34,63338.283861584,11.41316053530871
288,2020/3/19,HYG,67722,F,Deg or abv,3,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4734.781779772,0,1,43,118580.85819738099,66.35994271186945
289,2020/3/19,HYG,41311,M,H.Sch/Dip.,10,4,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-487.174399982119,1,1,47,14182.8779565442,-6.827952538724935
290,2020/3/13,HYG,68116,M,Sec. or below,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3537.4404776187102,0,1,43,93701.5714765398,44.19038532226801
291,2020/3/12,HYG,80126,M,Sec. or below,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,548.778433529475,1,0,27,45566.466328539296,7.07097573068547
292,2020/3/19,HYG,80126,M,Sec. or below,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2866.4564661462105,1,1,30,98668.3292022595,40.17458369299759
293,2020/3/20,HYG,13404,F,Deg or abv,9,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,2999.023557812,0,1,47,76324.7925559694,42.99675351701792
294,2020/3/12,HYG,83586,M,Deg or abv,9,2,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4628.0875066586705,0,1,58,89294.1008888682,59.632617536735644
295,2020/3/17,HYG,51762,M,Deg or abv,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4185.23479576972,0,1,53,92561.7616910732,54.809255381881414
296,2020/3/19,HYG,51762,M,Deg or abv,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5001.70723654885,0,1,48,95492.3410404626,70.10101439034169
297,2020/3/20,HYG,82555,M,Sec. or below,3,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,5417.21102969092,1,0,59,68792.3932242762,77.666107952558
298,2020/3/12,HYG,79349,M,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4117.17813169577,1,0,47,68184.8387232599,53.04958225288221
299,2020/3/16,HYG,79349,M,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3035.76906410838,0,0,42,82263.4316099158,40.12913395704048
300,2020/3/20,HYG,79349,M,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,3717.08152529471,0,1,46,99357.9569688632,53.2914914020747
301,2020/3/16,HYG,69479,M,Deg or abv,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3334.21405174797,1,0,51,66239.45502954151,44.07420969728421
302,2020/3/20,HYG,69479,M,Deg or abv,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,3722.01456521729,1,0,35,86786.3994363529,53.36221598877835
303,2020/3/12,HYG,10535,M,H.Sch/Dip.,8,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4335.526057829879,0,1,48,96872.56357896571,55.86298159988272
304,2020/3/13,HYG,36777,M,Deg or abv,10,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4919.96377827894,0,1,47,101309.946274605,61.46113171637157
305,2020/3/17,HYG,73342,F,Sec. or below,6,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2771.8392624394605,1,0,40,62125.3267513707,36.29962318150651
306,2020/3/12,N6M,16405,F,H.Sch/Dip.,1,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2799.4135047786103,0,1,43,94933.4473326714,257.29903536568105
307,2020/3/12,HYG,98660,M,Sec. or below,10,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-49.7316708104599,0,1,49,44229.5741397428,-0.6407894623073115
308,2020/3/17,HYG,81858,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2543.05232387254,0,1,58,72976.7144753442,33.30346111274331
309,2020/3/18,HYG,81858,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3222.7312307519605,1,0,31,84590.8106218962,44.15305273404666
310,2020/3/18,HYG,46345,M,Deg or abv,8,3,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3739.69861275748,1,0,43,65879.3289426657,51.23576812205804
311,2020/3/13,HYG,88586,M,Sec. or below,5,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2568.7187460044897,0,1,42,100642.341810019,32.08892754200758
312,2020/3/13,HYG,18162,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4650.09996086769,1,1,38,103695.90050466199,58.08994111927379
313,2020/3/16,HYG,83320,F,Deg or abv,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,36.608099741474206,0,1,31,59853.6536577096,0.4839140617798557
314,2020/3/13,HYG,49476,M,H.Sch/Dip.,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1183.8847457569,0,1,39,64529.210438980495,14.789315445208665
315,2020/3/19,HYG,49476,M,H.Sch/Dip.,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3256.97585413177,1,0,44,66890.9663406697,45.64787589947473
316,2020/3/13,HYG,64033,F,H.Sch/Dip.,6,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4295.6694476883395,1,0,37,97243.67029324369,53.66232712931115
317,2020/3/18,N6M,64033,F,H.Sch/Dip.,6,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,-135.689665185818,0,1,45,49233.634361232995,-13.199383772939495
318,2020/3/12,HYG,17263,M,H.Sch/Dip.,9,5,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,915.503415367633,0,1,51,56646.207207615706,11.796204143427765
319,2020/3/17,HYG,77409,M,Deg or abv,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3010.4909778707106,1,1,40,75981.1270288822,39.424973002170475
320,2020/3/13,HYG,78397,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2686.21757143292,0,1,36,105010.42720135099,33.55674541864689
321,2020/3/19,HYG,78397,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,787.914322758385,0,1,26,98109.2118768543,11.042948070697703
322,2020/3/13,HYG,38597,M,Deg or abv,3,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4312.76255113822,1,0,38,89696.9105447891,53.87585745797186
323,2020/3/18,HYG,38597,M,Deg or abv,3,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3116.42260028185,1,0,53,53092.3864912482,42.696570566858355
324,2020/3/13,HYG,97667,F,Deg or abv,6,3,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4767.772010500129,1,0,39,83894.990811787,59.5599229459133
325,2020/3/19,HYG,95180,M,Sec. or below,7,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2447.87045961123,1,0,39,87553.3485005408,34.30792611390445
326,2020/3/13,HYG,75262,F,Deg or abv,5,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2327.27236941043,1,0,37,74176.4606451994,29.072733069234616
327,2020/3/20,HYG,35584,M,Sec. or below,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,3752.81845024635,0,0,51,86195.8847221179,53.80384874905161
328,2020/3/18,HYG,41000,F,Deg or abv,8,2,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2762.59579953888,0,1,25,106160.076390284,37.848963902408656
329,2020/3/19,HYG,45423,M,H.Sch/Dip.,2,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4990.59111697385,1,0,48,75891.0610964877,69.94521733516868
330,2020/3/12,HYG,80383,F,Deg or abv,3,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1529.6273688252402,0,1,42,65740.2850015487,19.709152803969687
331,2020/3/20,N6M,80383,F,Deg or abv,3,4,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,2871.86312205698,1,1,33,96750.3031082042,290.08718404615956
332,2020/3/16,HYG,42379,F,Deg or abv,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3206.44990362731,0,1,37,96263.2067593557,42.38532477008143
333,2020/3/18,HYG,52700,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,6786.21613122303,1,0,44,88904.6757986049,92.97460360559306
334,2020/3/18,N6M,72677,M,Deg or abv,7,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,-68.7426874222797,0,1,39,79930.5305528971,-6.6870318504163135
335,2020/3/13,HYG,70745,F,Deg or abv,6,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3844.44584381927,1,0,57,66085.1132562405,48.025555274735844
336,2020/3/13,HYG,86927,F,H.Sch/Dip.,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2343.21372359313,1,0,39,59031.8937361081,29.271875525015655
337,2020/3/16,HYG,86927,F,H.Sch/Dip.,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-555.115849508466,0,1,40,32757.607790963197,-7.337948907238178
338,2020/3/16,HYG,28678,F,Deg or abv,9,5,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4964.30007756916,1,1,52,84355.1244941133,65.6219424497723
339,2020/3/12,HYG,92436,F,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5686.53623355047,1,0,38,123829.74577424901,73.27066306248946
340,2020/3/17,HYG,92436,F,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2016.4694152748998,0,1,29,82231.442126893,26.407404254419795
341,2020/3/18,N6M,59670,M,Deg or abv,3,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,3114.6919614179806,0,1,46,70334.64535711969,302.98559935972577
342,2020/3/17,HYG,70290,M,Deg or abv,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4299.6779711894105,0,1,57,75865.5202110287,56.30798736094059
343,2020/3/19,HYG,70290,M,Deg or abv,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5990.0121784789,1,0,43,91712.241685124,83.95252062205944
344,2020/3/20,HYG,70290,M,Deg or abv,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,5012.18101512539,0,1,53,96608.08628198631,71.8592260233031
345,2020/3/12,N6M,15352,M,Sec. or below,5,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3811.40813472964,1,0,40,77431.9837676546,350.3132476773566
346,2020/3/13,HYG,25005,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,5286.26580361674,1,0,56,94762.8797207035,66.03704691449843
347,2020/3/12,HYG,94462,M,H.Sch/Dip.,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-1774.9004442860603,0,1,30,53836.5264048045,-22.86948101296971
348,2020/3/16,HYG,94462,M,H.Sch/Dip.,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5202.06730833932,1,0,49,86445.8156944623,68.76493285934507
349,2020/3/19,HYG,94462,M,H.Sch/Dip.,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1018.19751802769,0,1,35,76604.13750443139,14.27046316143821
350,2020/3/17,HYG,92160,F,H.Sch/Dip.,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5765.003218586121,1,0,37,106580.26854135699,75.49768390634412
351,2020/3/19,HYG,71431,F,Sec. or below,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3285.3140247140004,0,0,46,78017.7251983617,46.045047187163206
352,2020/3/20,HYG,71431,F,Sec. or below,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,281.11608428306704,0,1,38,67255.3803922797,4.030338125922108
353,2020/3/12,HYG,15539,M,Sec. or below,8,5,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1895.26547577554,0,1,36,70553.01849114,24.4203769018833
354,2020/3/16,HYG,73080,F,Deg or abv,10,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4147.4586504606295,1,0,38,70975.8502673668,54.82430324933276
355,2020/3/17,N6M,99638,M,H.Sch/Dip.,3,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,6923.854093138129,1,0,58,91641.4329897975,673.5266627566274
356,2020/3/19,HYG,99638,M,H.Sch/Dip.,3,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-336.227706678298,0,1,40,60914.5081321803,-4.712371634240242
357,2020/3/13,HYG,50833,M,Sec. or below,7,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3172.1158156394204,1,0,41,67609.35000772121,39.62667953478303
358,2020/3/19,HYG,17033,M,Sec. or below,9,4,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1604.48696667785,1,0,34,74040.7513624737,22.487554473061792
359,2020/3/17,N6M,35901,M,H.Sch/Dip.,9,4,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,5255.367403680821,0,1,50,127543.30521126301,511.222510085683
360,2020/3/12,HYG,90329,F,Sec. or below,1,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4512.78052554258,1,0,46,66607.5288627076,58.14689430995601
361,2020/3/13,HYG,90329,F,Sec. or below,1,5,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4035.56038584891,1,0,34,96349.19845674891,50.412994810867275
362,2020/3/16,HYG,82006,M,Deg or abv,8,2,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1053.71174953863,0,1,26,75926.4874956038,13.928773584680542
363,2020/3/19,HYG,72349,M,Deg or abv,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,35.3898192662928,1,0,30,56215.5846316594,0.49600308701189866
364,2020/3/18,N6M,34826,M,H.Sch/Dip.,9,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,881.244476541693,0,1,43,77795.2924595305,85.7241708698145
365,2020/3/12,N6M,70440,M,H.Sch/Dip.,5,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4428.65130847356,1,1,52,79990.9416353153,407.0451570288198
366,2020/3/19,N6M,70440,M,H.Sch/Dip.,5,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,5025.31616563865,1,0,49,78474.9167410466,511.2223973182757
367,2020/3/12,HYG,57008,F,H.Sch/Dip.,1,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4485.64170851426,1,0,44,90587.05398103199,57.79721235300925
368,2020/3/13,N6M,86338,M,Deg or abv,2,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,-1385.6259680267199,0,1,40,35883.8092584452,-129.49775402118877
369,2020/3/17,N6M,86338,M,Deg or abv,2,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,97.5034780370888,0,1,27,79797.5014929782,9.48477412812148
370,2020/3/13,HYG,28228,F,Deg or abv,9,5,1,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,7278.93065522856,1,0,56,117032.339318318,90.92979865632934
371,2020/3/20,HYG,92820,F,Deg or abv,5,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,4503.263503575879,1,1,43,104030.967287247,64.5629176139911
372,2020/3/12,N6M,91575,F,Deg or abv,1,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,7012.58968835784,1,0,50,98113.97928024619,644.5394934152425
373,2020/3/17,N6M,91575,F,Deg or abv,1,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,3299.41925803529,1,1,34,96230.96876840689,320.9551807427325
374,2020/3/12,N6M,86886,M,Sec. or below,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4824.73643266022,0,1,61,72762.3243805399,443.4500397665643
375,2020/3/16,N6M,86886,M,Sec. or below,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,3963.3389906605103,0,1,51,95737.9887772857,369.36989661328147
376,2020/3/12,HYG,31862,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-197.923927292039,0,1,21,59292.0789444959,-2.5502374016467155
377,2020/3/18,HYG,31862,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1939.36558489978,1,1,53,53960.1789251254,26.57029234196965
378,2020/3/20,HYG,20472,M,H.Sch/Dip.,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,4192.515741720949,1,0,48,73436.9464889749,60.10775256947598
