"","AUM","x1","x2","x3","x4"
"4963",4564.03705560691,1,0,39,96760.1661488529
"4964",-656.570422665539,0,1,33,58194.4326562228
"4965",2059.75688759456,1,1,34,75485.5720109361
"4966",624.632659046605,0,1,41,63056.6280282533
"4967",4784.88388281847,1,0,50,78347.8316022574
"4968",-1625.51691782007,0,1,20,50250.4506530506
"4969",2600.4578931749,1,0,44,58806.496707958
"4970",4636.6935712078,1,0,39,99686.0884317442
"4971",4949.46214235579,1,0,49,72445.9358183379
"4972",3315.44164070372,1,0,38,110826.678575924
"4973",4975.45099196342,1,0,47,87313.370802094
"4974",8244.73639289405,1,0,56,98479.5297544091
"4975",129.08585907365,0,1,35,83018.0514346079
"4976",2538.65127274761,0,0,52,51408.6655325462
"4977",823.086298348329,0,1,35,77289.6450665742
"4978",4196.74454292768,0,1,48,90190.1831120228
"4979",1008.56469765207,0,1,40,57910.099300627
"4980",3720.90417123325,1,0,46,77635.2711685958
"4981",5394.6819460174,1,1,47,104888.780118467
"4982",3651.33138508348,1,0,47,66011.7401420144
"4983",8088.14123312724,1,0,56,83725.8683866848
"4984",2874.09183180674,1,1,40,81882.9134565004
"4985",670.771725594861,0,1,30,93036.8234657727
"4986",6965.16777498335,1,0,57,97037.3460057164
"4987",-89.8814792019139,0,1,43,48365.7930493492
"4988",5315.17792454651,0,1,59,77796.6563892434
"4989",5168.85141346397,1,0,47,77354.7043524993
"4990",2990.89355754421,0,1,46,70931.4685277526
"4991",1432.08376406549,1,0,25,82966.7672109453
"4992",2957.86483226677,0,1,33,106951.633324434
"4993",5112.72921560273,1,0,49,91322.5679903905
"4994",1006.38765141405,0,1,39,62209.9346432544
"4995",3242.76398321564,0,1,63,70920.4822849004
"4996",3472.96138176005,1,1,63,45351.4805407481
"4997",4468.02674776889,1,0,47,72182.0715077379
"4998",5867.23822417196,1,0,52,89694.9731307479
"4999",4141.8527416336,0,0,47,90402.3846170382
"5000",5505.4452328285,0,0,49,95530.9902123182
"5001",1404.8323690058,0,1,37,82962.4095412322
"5002",3773.89376453801,1,1,56,61571.8394164334
"5003",4502.12023206024,1,0,37,82803.4531346542
"5004",4660.62004985896,0,1,53,86248.6177855
"5005",3326.36782471476,0,1,49,88153.8458202887
"5006",1722.80493005027,0,1,38,79537.3398463928
"5007",716.295767404329,0,1,30,76285.859263816
"5008",3887.6555024286,0,1,47,94268.5880260739
"5009",4238.23492232012,1,0,42,60596.6769678107
"5010",2606.35478950766,0,1,48,77555.7804515631
"5011",6473.46160775992,1,0,65,75457.6991733378
"5012",2270.34308858795,0,0,42,63918.3787170481
"5013",3927.47168244151,0,1,52,97653.8631045819
"5014",3295.31936247973,1,0,35,92679.0793966972
"5015",4535.59957694846,1,0,50,72834.9138322874
"5016",3789.16671652199,0,1,52,74913.9755905014
"5017",2980.66557330335,0,0,41,66914.2393674804
"5018",-668.670353829181,1,0,24,42206.4310848508
"5019",3567.92480019682,0,1,57,71674.2639155554
"5020",5427.88970300975,1,0,46,106244.650174067
"5021",1616.76457285473,0,1,45,74432.5310149672
"5022",2523.55674320118,1,0,40,74289.3057145864
"5023",2492.43302832774,0,0,33,87797.9717432528
"5024",1767.85645218475,1,1,33,58850.4832464393
"5025",4407.2455943938,1,0,31,111616.255894607
"5026",1652.08016524858,1,0,30,62023.2326571421
"5027",4147.66896896988,1,0,44,46688.7728872742
"5028",2279.13422142308,1,0,36,71509.1906154771
"5029",756.650123227497,0,1,37,58854.7455190654
"5030",5489.7517133526,1,0,47,88058.7472633639
"5031",6170.07065272706,1,0,64,67931.6424822451
"5032",4489.48400045747,1,0,42,97347.895261521
"5033",5020.71845621913,1,0,42,99006.4161303698
"5034",3373.5860626921,0,1,41,96640.9605575354
"5035",5448.75928271002,1,1,55,81243.6449501792
"5036",3464.9714395762,0,0,51,63314.3494790113
"5037",4933.80394281278,0,1,36,130439.906373031
"5038",3071.02082598521,0,1,34,115503.018667835
"5039",6613.50877045384,1,0,46,110719.997273099
"5040",5467.12411172687,0,1,57,104611.735225928
"5041",2450.07028651435,1,1,39,76563.009637603
"5042",-1187.6456328441,0,1,28,51382.424671491
"5043",-650.762224802575,0,1,29,76378.0183128895
"5044",5945.69968592285,1,0,54,80954.3263845771
"5045",1075.6399017977,0,1,43,69351.3631195076
"5046",2088.48713574288,1,0,36,59108.819549059
"5047",1683.53042864542,1,0,26,88548.5901149159
"5048",1507.63996150878,0,1,51,46244.145295069
"5049",3184.76853939218,1,0,38,78072.7151711028
"5050",2565.15406659484,0,1,45,81072.8860451277
"5051",1599.43398087677,0,1,44,93471.9271292114
"5052",1487.63780529185,0,1,36,92713.6637973135
"5053",6223.56492014388,0,1,63,101846.95942884
"5054",5419.18301213748,1,0,52,82040.014813211
"5055",2712.84349437239,0,0,39,72167.6165944732
"5056",1674.07388448873,0,0,35,75937.1213950914
"5057",2190.21914459116,1,1,48,49982.6754730837
"5058",5674.00428891007,1,0,47,76597.7315030611
"5059",2681.47589747262,1,0,36,75432.1198699984
"5060",3645.02440847584,1,0,43,87204.3361584246
"5061",1971.43720183974,0,0,40,76751.7644940591
"5062",3716.98928768636,1,0,47,77199.8769745389
"5063",1603.78264839668,1,0,39,52978.3739055165
"5064",4008.37145530166,1,0,44,76700.5593535126
"5065",334.47903227152,1,0,28,63859.5008625108
"5066",3060.13890405158,1,0,46,63676.9190403193
"5067",3915.42327879033,0,1,47,96736.92357185
"5068",1634.77740295609,0,0,40,65489.9864436921
"5069",4032.78011473333,0,0,34,122107.747238288
"5070",4811.30823393584,1,0,51,79774.6581895407
"5071",1094.77837307857,0,1,40,61560.3650078284
"5072",5270.73794176075,1,0,51,77709.5042901969
"5073",888.639908218578,0,1,35,75742.6718748429
"5074",1337.06259890376,1,1,30,69153.4469123937
"5075",4203.83519077775,1,0,36,77849.1873052652
"5076",5265.37190005149,1,0,52,93048.3614300619
"5077",8136.66824006166,1,0,61,82264.6258727465
"5078",2635.2117230749,0,1,48,77339.1587482476
"5079",3595.46269375073,1,0,37,65915.4201091674
"5080",5569.6449546522,1,0,47,75889.8939684633
"5081",1563.75358626984,1,0,37,68416.7709960046
"5082",1703.29832635809,1,0,36,54089.9955351271
"5083",3614.54515273136,1,1,62,50572.4123922915
"5084",4052.46683503394,0,1,50,91765.1352675866
"5085",4526.72781012248,1,0,41,70372.13876359
"5086",2712.58372851346,0,1,45,95496.9220847305
"5087",5877.10712097319,1,0,42,90327.4648677519
"5088",-1140.55068734928,0,1,24,80249.5483468501
"5089",3176.96337567257,0,1,53,91749.4810949865
"5090",5148.96796321643,0,1,47,106015.793082105
"5091",2749.24295116311,0,1,46,85912.4682248439
"5092",6215.00309518733,1,0,40,91293.9122573473
"5093",4424.27751028269,1,0,46,79757.4180141019
"5094",3737.20166130584,1,0,31,79154.1321357852
"5095",5609.07158795675,0,0,30,142729.265813495
"5096",7403.69892058013,1,0,57,117084.372434798
"5097",282.521853293954,1,1,23,63882.6030492202
"5098",7128.95083482337,1,0,48,111579.779174205
"5099",-823.209531742142,0,1,29,74560.0907756861
"5100",1791.36933176411,1,0,24,77880.9923509384
"5101",4140.31272072356,0,1,35,121831.354063004
"5102",1730.0190186414,1,0,33,70335.3528012063
"5103",527.090841737252,0,1,32,74605.7039800924
"5104",1705.07073100803,1,0,43,43629.5105831825
"5105",4062.01347871909,1,0,27,109876.026654616
"5106",5500.16463142448,1,0,43,95925.8121727028
"5107",5535.55510728925,1,1,48,101433.140176391
"5108",-1537.45478032023,0,1,42,65187.4063076249
"5109",2316.79769905905,1,0,36,71603.5587545597
"5110",3961.15488781733,1,0,50,60562.7172102912
"5111",2713.76340021833,0,0,40,76171.3417991308
"5112",-969.539771566593,0,1,29,61695.4375159398
"5113",5377.05440241821,1,0,36,99359.4407271305
"5114",1261.26256950727,1,0,30,56890.72709532
"5115",1736.07941695534,1,0,30,75129.8433587274
"5116",4530.60442708073,1,0,30,113682.555189875
"5117",1828.6045745891,1,0,42,56307.281824861
"5118",5479.93622703072,0,1,53,110114.129281016
"5119",1991.26735182849,1,0,25,60863.490046532
"5120",7006.483470737,1,0,40,130271.595207879
"5121",532.229559222719,0,0,32,58647.5993644027
"5122",-544.714832463923,0,1,34,50847.8332599226
"5123",3330.25885712755,0,1,50,95253.6960049077
"5124",6924.50366829248,1,0,46,105135.838105053
"5125",1036.85594760632,0,1,31,91055.5634436835
"5126",3959.55500342608,1,0,40,82279.4708717883
"5127",4095.48072698054,1,0,37,93134.5728412911
"5128",5195.63705005636,1,0,36,106451.304015102
"5129",3122.2946469108,1,0,38,76347.4290192595
"5130",5853.45877483514,1,0,40,69920.5947547235
"5131",7056.03010709857,1,0,52,79965.3851220094
"5132",3596.25549587372,1,0,38,83890.4883541903
"5133",5436.77586509114,1,0,67,61019.5740609124
"5134",3446.69359625198,1,0,48,52497.9210730964
"5135",3825.99417441853,0,0,48,92165.4093553946
"5136",5172.18698339656,1,0,54,85729.8568866716
"5137",2107.49995466936,0,1,38,58071.7857887936
"5138",6508.79541897891,1,0,38,110060.643050575
"5139",2570.96982727291,1,0,33,75899.1262868307
"5140",2149.75171573414,0,0,42,73260.0946470863
"5141",5095.59436328062,1,0,37,108459.004364742
"5142",5455.59039193536,1,0,45,97073.804387629
"5143",3523.20681761217,1,1,39,83206.3656810533
"5144",2726.63942083804,1,0,50,58542.1761391121
"5145",4554.59102639368,0,1,40,107408.100762266
"5146",9663.71081656418,0,0,52,149767.823674166
"5147",1886.50288956722,0,1,39,120037.600215757
"5148",2886.40407958373,1,0,35,70766.1864363044
"5149",4692.74525719588,1,0,45,101735.40385339
"5150",2911.95332545582,0,1,45,80416.4106820701
"5151",-187.929573085788,1,0,38,69491.707610026
"5152",-2552.27320915835,1,0,31,30465.570291845
"5153",4351.38052524296,0,0,50,96285.5861836921
"5154",3316.49040344598,1,0,37,86001.928650107
"5155",725.758799239206,1,0,41,32835.0472205642
"5156",942.674533026549,0,1,31,68849.7362298421
"5157",6788.20122094254,1,0,52,78324.3170156378
"5158",2641.68903188978,1,1,42,77543.8933692584
"5159",2970.13349801534,0,0,50,64622.1708774612
"5160",1343.34088974204,1,0,28,67728.48911544
"5161",-1003.31904983507,0,1,38,82314.4674896004
"5162",3134.27224668658,0,0,39,85895.7319613809
"5163",2188.62061835005,1,0,38,61052.0746350713
"5164",1588.0672902041,0,1,48,70469.7301423192
"5165",5517.55478467585,1,0,52,81857.3184256356
"5166",1554.08025363562,0,1,28,93960.1408132909
"5167",2856.03612551803,1,0,42,74369.1165303801
"5168",6045.3855316486,1,0,46,94292.6851940058
"5169",2523.61802776794,0,1,47,93697.2506303613
"5170",2536.33938723517,0,1,45,77484.1117870846
"5171",-532.759051597183,0,1,26,65246.1919771721
"5172",6389.10251731365,1,0,57,91682.3638279064
"5173",-622.882997889102,0,1,26,80180.9156276728
"5174",3305.63631707675,1,0,47,69286.132648351
"5175",2629.776999949,1,0,42,68222.3562852868
"5176",1818.04759785761,0,0,43,65558.2794715147
"5177",1546.79778524257,0,1,39,92890.7110482722
"5178",1687.55527049262,0,1,32,79247.930443761
"5179",750.815093310425,0,1,41,68285.9188251852
"5180",2000.72458339256,1,1,33,88787.2474667078
"5181",3779.04293954053,0,1,31,114952.849624537
"5182",151.043636830466,0,1,34,76827.4474947393
"5183",-2001.91166316476,0,1,34,56227.4826081497
"5184",6218.00879184747,1,0,54,93316.7024097355
"5185",2441.16739459243,0,1,37,92766.3506284304
"5186",789.870686400684,1,0,28,54306.1306738187
"5187",3378.03151152043,1,0,37,81376.7661520921
"5188",1080.76214122917,0,1,39,68853.135046682
"5189",3073.53302233838,1,0,39,70653.8258789447
"5190",7058.50524518469,1,0,51,90604.6817167252
"5191",5961.37198730694,1,1,56,101156.921281487
"5192",3421.8469584659,1,0,39,64364.4785492061
"5193",4106.49594443162,0,1,55,92197.6522129633
"5194",709.646420151803,0,1,34,85239.6179085191
"5195",1736.02657324296,0,1,44,63118.854668831
"5196",2650.72336032752,1,1,39,78181.5046199648
"5197",1060.49412961791,0,1,45,67886.6187498781
"5198",3635.94865343351,1,0,31,101287.433868077
"5199",5457.83809239271,1,0,41,90056.2323016876
"5200",3757.15037714757,0,1,37,114707.112357301
"5201",2587.8196982086,1,0,25,87067.8243982786
"5202",2418.64536785692,1,0,34,82411.9281770493
"5203",1591.47063561054,0,1,49,70507.6422808552
"5204",2366.12083931979,0,0,29,100994.748950851
"5205",3154.99817356339,1,0,52,55909.9382790704
"5206",774.117499194421,0,1,45,43435.1142326351
"5207",4454.67246422484,0,1,52,87817.8251973632
"5208",4703.75979520218,1,0,53,71168.8753039906
"5209",4013.88617072742,1,0,41,89934.9820963908
"5210",2552.630971611,1,0,39,70397.639564628
"5211",1758.05206383181,0,1,52,51835.3034743387
"5212",2710.2565937761,1,0,40,70736.3325010138
"5213",3065.56247615991,0,0,33,87621.7594571105
"5214",3394.0889313934,1,1,45,88746.3534296284
"5215",3933.88998841917,1,0,40,82506.2527373382
"5216",3727.66471141924,1,0,45,67964.4248338053
"5217",3635.0396248748,0,1,34,119474.737550039
"5218",3918.33272951659,1,0,24,118253.548346249
"5219",1363.35135756102,0,0,33,71622.4940741262
"5220",3676.60553077758,0,1,46,85846.2132388415
"5221",4016.51506009907,0,0,38,104586.556880539
"5222",3487.47220171383,0,1,37,88883.5217359975
"5223",3784.62619101914,0,1,47,109283.429715692
"5224",9527.52856718049,1,0,61,129012.930654692
"5225",133.60050268816,1,1,27,52065.2517109096
"5226",4565.74787083384,1,0,48,70386.2573346024
"5227",3560.62816132711,0,0,37,86305.9777889345
"5228",1530.64053190849,1,1,34,66459.5028194025
"5229",-2240.74097462727,0,1,21,42148.0153084761
"5230",446.848625661499,1,1,38,86666.4324766879
"5231",2410.23565816315,0,1,29,107934.775962308
"5232",4434.32377852242,1,0,52,66786.9336970845
"5233",2171.89936994204,1,0,27,52007.4836212022
"5234",6901.23739397521,1,0,43,111375.93745369
"5235",2695.45857405721,0,1,38,87877.2073290429
"5236",5192.51007795642,1,0,45,94266.2127156762
"5237",-61.7286394120856,0,1,43,46395.4450923378
"5238",5811.70552966072,1,0,42,119383.871616902
"5239",4078.57511865279,1,0,54,72915.3470379342
"5240",-432.991380244259,0,1,28,67893.1708624468
"5241",4527.17858825767,0,1,41,115759.099750369
"5242",3857.61871579707,0,1,47,89862.0219476078
"5243",3671.9270738929,0,1,49,86090.5191337814
"5244",2656.34181383708,0,1,37,85855.3560949916
"5245",2736.57111156734,1,1,32,100350.526797803
"5246",3948.22717615993,1,0,38,86522.5268678693
"5247",907.627095034449,1,1,42,45677.7114968946
"5248",2865.78817164491,0,0,53,39899.6612826036
"5249",2706.66867930274,0,1,32,90051.7755359746
"5250",5531.89465208431,1,1,49,94540.2989139442
"5251",4745.48379087046,1,0,44,79415.0466784513
"5252",1959.31150602496,1,0,31,74782.492339586
"5253",1372.05733402313,0,1,40,61554.0191222461
"5254",5692.48166279346,0,0,44,115246.614500254
"5255",3724.18178495439,1,1,33,107246.473276684
"5256",2032.98878685303,0,1,28,94226.0248250948
"5257",-1084.73160085084,0,1,30,47435.518945514
"5258",5885.8216300637,0,0,45,111397.357261635
"5259",-1468.93612957303,0,1,47,24066.3254927501
"5260",5432.21210511979,1,0,63,62932.6227303907
"5261",4370.22004493795,1,0,42,88251.574909462
"5262",6435.56726633888,1,0,46,107029.717540364
"5263",4581.69109042619,1,0,49,72613.9236972785
"5264",2910.30881823492,0,1,57,68341.0278266831
"5265",3657.19006311413,1,0,37,75099.2984799875
"5266",3050.83522122474,0,1,45,75937.1849499168
"5267",-110.956822808844,1,1,30,39317.7419138434
"5268",237.996530204403,0,1,25,78476.6158280548
"5269",3331.39532628723,1,0,31,93465.5091289572
"5270",3220.7745059602,1,0,42,77352.2832073616
"5271",-295.425325900564,0,1,35,71415.4951559761
"5272",3918.36326700803,1,0,33,104199.970365108
"5273",1834.30649387401,0,1,47,68479.268816404
"5274",2893.26256048804,0,1,40,102246.422386803
"5275",3498.99481283471,1,0,34,78466.7281541153
"5276",7593.56471970399,1,0,53,110135.818164202
"5277",1541.39733833514,1,0,29,60748.195554773
"5278",1919.70334125641,0,1,50,67586.7724737936
"5279",2422.45357017571,0,1,47,57512.3416096961
"5280",4215.99983806762,1,0,34,80060.7426539579
"5281",2628.33796248013,0,1,37,88338.4291066034
"5282",3037.21227806317,0,0,46,83413.2744936082
"5283",2221.97104239629,0,1,36,86297.6101936888
"5284",1869.0631337193,1,1,41,43719.2760044116
"5285",1950.76134705178,0,0,42,60970.0519516482
"5286",3319.51807655128,0,1,49,91705.0287594882
"5287",1532.85924779606,1,0,46,37281.2362880009
"5288",1657.86166486447,0,1,49,60920.6203783698
"5289",2482.11028298964,0,1,49,73249.2557441929
"5290",3924.97313268535,0,0,46,91264.2074633257
"5291",2561.10005071338,0,0,42,71090.3312865522
"5292",3271.73233772433,1,1,50,79605.3088270048
"5293",266.593684022195,0,1,34,46257.3767222544
"5294",3956.28286132593,0,1,49,98131.8032175419
"5295",3570.73564749961,0,1,47,81616.4912420723
"5296",1550.19346064447,0,1,42,68126.7147699511
"5297",5095.18784545264,0,0,47,93739.2881237233
"5298",745.958643486159,0,0,29,63882.2577881358
"5299",1970.9116232445,1,0,34,52445.3656068322
"5300",4148.66979448127,0,1,62,75128.6455248431
"5301",2416.61828928345,0,1,49,62916.7812165619
"5302",3729.94096168413,0,1,55,66807.5628557634
"5303",3433.68434295981,1,0,33,86881.700283094
"5304",1270.89680337219,0,1,38,76733.7321950021
"5305",3259.20425767903,1,0,33,88523.60538758
"5306",2756.40186718705,0,1,51,81421.1799661935
"5307",3077.80856060651,1,0,44,67882.5065902138
"5308",129.274628838692,0,1,24,93249.9238004449
"5309",2723.35613523546,0,1,47,65151.4864150206
"5310",3872.27885383809,1,1,46,83966.0593498471
"5311",3181.48286330743,1,0,38,78250.351164923
"5312",3268.30380335952,0,1,48,91928.2030719989
"5313",1994.28420448556,0,1,54,68632.464060291
"5314",1523.44643692939,0,1,45,60280.990120799
"5315",-1378.70665111588,0,1,42,35205.7964676109
"5316",2678.59412963012,1,1,53,53200.3283989069
"5317",3201.75535320588,0,1,47,112940.154827956
"5318",4985.22290170015,1,0,58,74360.2446572735
"5319",3973.45708627984,1,1,30,108916.324033415
"5320",4326.1715951722,1,0,43,93641.839168996
"5321",1297.7557223263,0,1,41,76246.881227167
"5322",5496.57769274672,0,1,68,68796.2085327122
"5323",5126.24012089585,0,1,57,105244.390617993
"5324",1106.66590760909,0,0,41,56694.1287039907
"5325",4941.35838288013,0,1,51,103334.596373044
"5326",3804.1478283711,1,1,40,80518.3305550236
"5327",3311.83448852882,0,1,37,108508.020459961
"5328",3926.18412388331,0,0,40,97770.410735303
"5329",1926.88631001994,1,1,37,77846.225192456
"5330",1767.57420688867,1,1,40,64767.999728755
"5331",3877.41348265729,1,0,35,107586.804359109
"5332",3828.06573087632,1,0,43,57566.9249401892
"5333",3395.46046034379,1,1,53,63315.3627308445
"5334",457.552954497359,0,1,33,81115.6111381758
"5335",1813.82766717178,1,1,43,50499.7468520394
"5336",2754.07007561614,0,1,45,72895.5742551245
"5337",2136.13798507661,0,1,38,78343.3699828415
"5338",4533.33289584557,0,1,61,86450.7835197434
"5339",4130.73568755349,0,1,47,107156.457204147
"5340",3083.87705013689,0,1,57,75247.4526034465
"5341",2849.98599337009,1,0,39,72163.1337838519
"5342",1299.36536141235,1,1,39,56122.419663017
"5343",4773.51451327712,1,1,42,103863.176170061
"5344",212.038398601931,0,1,33,64611.5305793826
"5345",1822.75582113652,0,1,40,67718.8445266553
"5346",4890.7556519101,1,0,57,77720.6437393994
"5347",1906.99961847826,1,0,34,60548.3026749852
"5348",2556.20773512576,0,1,38,98600.9455972904
"5349",4596.78561478352,1,0,46,89716.3761443817
"5350",2198.9748685905,0,0,37,75238.5465772739
"5351",3456.78544816945,1,0,46,63285.6894019985
"5352",2591.19802333888,1,0,31,96343.2787224891
"5353",-1194.17014318378,0,0,26,45820.9044068072
"5354",4759.12045897191,1,0,34,96184.2948352451
"5355",-1108.18654258723,0,0,31,22200.7744188005
"5356",2828.38855958927,1,0,54,58466.7127656098
"5357",-658.562485207203,0,1,34,60815.2444076029
"5358",2934.81671374942,0,1,45,69424.9906772618
"5359",3517.86351267371,1,1,31,111234.432209879
"5360",2611.91768731067,1,0,39,59338.1898719229
"5361",2295.16955175125,1,0,20,103228.501569164
"5362",2833.68376911032,1,1,31,89116.1525772703
"5363",3137.71460762309,1,0,37,70461.148924289
"5364",3629.70842041929,1,0,47,37964.207663459
"5365",1646.46794628649,1,0,46,46387.0390238276
"5366",1680.352332595,0,1,47,70529.7345685438
"5367",461.909766161606,0,1,39,97774.6399449727
"5368",6893.74148822113,1,0,53,105637.562953012
"5369",1261.70805271762,1,0,31,65653.4813386816
"5370",3856.10086661644,1,0,41,68901.2357179845
"5371",4626.99398260857,1,1,35,128105.548144233
"5372",2654.78604684139,0,0,46,67787.8397046552
"5373",4970.92931941843,1,0,47,78085.7210610836
"5374",1725.16674540051,1,1,37,72664.1417358295
"5375",4007.37624216024,1,0,44,80589.8937503616
"5376",5780.36915476103,1,0,52,81268.9495654401
"5377",1362.22036717972,0,1,34,71157.0915276551
"5378",3382.2023732655,1,0,55,45251.3372112156
"5379",1384.08619520378,0,1,32,80884.348883877
"5380",3284.68228297453,0,1,45,76018.9591282015
"5381",3702.68363158791,1,0,33,96516.9346014853
"5382",4780.25602557844,1,0,41,97935.9353702969
"5383",2053.09233336765,1,1,38,90071.6079804349
"5384",3897.22692269915,1,0,51,74136.1470525092
"5385",-1131.85322530789,0,1,28,74750.7372351878
"5386",1059.91580192239,0,1,34,82159.3081493036
"5387",3796.27319541401,1,0,43,74847.524918034
"5388",3037.63669101803,1,0,42,69658.0505018799
"5389",886.727056331492,0,1,40,64911.7552338197
"5390",2685.04495346214,0,1,30,100107.141300769
"5391",1817.32033861112,0,0,33,82098.6490486047
"5392",3668.59949111767,1,0,47,75741.7164689733
"5393",625.823418343088,0,1,32,81540.5365421945
"5394",3715.71482565782,1,0,38,78824.1445989826
"5395",1581.59654722946,0,1,48,66586.8512914392
"5396",5853.04798629789,0,0,48,94586.7819749803
"5397",3281.21929474845,0,1,62,52800.0593676374
"5398",2856.46390190136,1,0,29,93902.6759554351
"5399",4157.72784356465,1,0,38,85242.8827017435
"5400",2344.36144945582,0,1,40,87458.5777895286
"5401",2447.43337338691,1,0,24,103483.526523374
"5402",1001.07577883283,0,1,39,69057.2167983686
"5403",3051.69922689478,1,0,48,53757.7953197257
"5404",4992.83699577302,1,0,51,90939.0325975868
"5405",2507.27239213499,0,1,53,60715.9869322336
"5406",-326.915283439853,0,1,43,34420.9595659425
"5407",4099.30071694772,1,0,32,93478.2553116609
"5408",3648.18955360233,1,1,41,83495.4400385683
"5409",3141.15001979755,0,1,41,89193.6058187031
"5410",3564.20681376773,1,0,46,79573.3408921721
"5411",2234.85501821072,1,1,47,72639.432451721
"5412",2837.43263905184,1,1,34,87927.0172261966
"5413",2410.34073789734,1,1,46,60501.6607560047
"5414",2971.26665394128,1,0,48,63384.6834883883
"5415",679.709843643124,0,1,32,79734.8757028453
"5416",4039.62172192453,1,1,34,105569.77176105
"5417",4170.36010330605,1,0,51,73150.0328961313
"5418",5352.53071016988,1,0,26,107052.893768698
"5419",3895.78524745699,0,0,60,70387.8333582772
"5420",3101.26089362794,0,1,47,70475.0551244933
"5421",3702.22272629051,1,1,51,66930.0179449992
"5422",2753.84526769622,0,0,26,105456.538388342
"5423",3262.45700022513,0,1,49,84444.1159657465
"5424",498.748894586214,0,1,35,88386.3916884982
"5425",5447.45625122541,1,0,49,105882.812092619
"5426",4161.97533786649,0,1,51,110299.67057851
"5427",3352.60015113904,1,0,31,96734.7563366634
"5428",-1670.78250615331,0,1,27,57464.4731883545
"5429",1547.08574093772,0,1,50,53541.7215384482
"5430",2675.27826538399,1,0,46,38677.6397051897
"5431",3325.74420603761,0,1,37,106791.068694373
"5432",3894.40761050581,1,0,50,83849.9978709342
"5433",-4700.10503877599,0,1,35,42716.5290318039
"5434",2704.69534309087,0,0,36,80855.8610844794
"5435",5998.04501043182,1,0,52,82779.8730830946
"5436",2016.37921250533,0,0,46,63897.6560359948
"5437",683.472674363521,0,1,34,69016.2642081859
"5438",1748.90462825443,0,1,39,63753.5079744623
"5439",4868.19064529939,1,0,31,138061.860734555
"5440",5732.82305783159,0,1,58,96238.8969520087
"5441",2786.17999604254,0,0,50,75127.942636848
"5442",5674.22830007032,1,0,52,82684.8311871923
"5443",1509.31705128856,1,1,33,74475.2845002133
"5444",5268.97564649433,1,0,48,88419.2389426058
"5445",1583.11373654415,0,1,27,99740.3220873517
"5446",1898.27040526443,1,0,35,62918.8492948741
"5447",2695.07796101521,0,1,39,85872.2213265818
"5448",8661.21975060213,1,0,49,148988.933999304
"5449",2144.47914606604,1,0,21,89770.4351824061
"5450",6007.26885996611,1,0,40,88648.6187282943
"5451",2207.41428949519,0,0,47,47133.1771343061
"5452",2527.39132979364,0,1,52,57640.3584882671
"5453",1262.32114076459,1,0,22,85836.1737631117
"5454",-1700.31247693976,0,1,39,33341.5660054865
"5455",5400.06801944275,1,0,36,115206.874595908
"5456",-542.432933773812,1,0,30,70336.3808406637
"5457",4537.68821641183,1,1,49,89757.1963971712
"5458",3321.95016878737,0,0,45,75036.0928221266
"5459",4231.31126129957,1,0,50,79440.2643595425
"5460",-2217.70139047414,0,1,28,44210.3407665308
"5461",4133.13353876964,0,1,56,64236.3406388119
"5462",2663.98076786871,1,0,37,49673.9123380089
"5463",1096.0462671999,0,1,29,79908.426775798
"5464",4712.17462427648,1,0,42,88904.7724963791
"5465",3331.98609625601,0,1,39,116740.263548221
"5466",-900.093106069126,0,1,31,50365.4816884446
"5467",6537.76582679946,1,0,54,96772.3445750539
"5468",2232.1143580678,0,1,43,84475.861948314
"5469",1073.3929155284,1,0,25,80773.2911750829
"5470",3513.02696789716,1,0,35,92110.3926690505
"5471",4045.72565474485,0,1,50,87109.1423227377
"5472",4262.87758022766,0,1,53,95044.9816267485
"5473",1886.9126234443,1,1,34,79491.7100237783
"5474",3504.15520651276,0,1,32,111298.48012757
"5475",3020.21351295412,1,0,44,71897.6784637661
"5476",643.560591079524,1,0,25,59277.2701104771
"5477",4537.0425277536,0,1,42,104450.29527901
"5478",-1491.50741602853,0,1,30,30579.0181370061
"5479",949.185573156333,0,1,37,69952.5247656536
"5480",2709.16955992643,1,0,26,88999.4779135428
"5481",3739.17811734476,1,1,37,97646.1484042827
"5482",8730.48977740977,1,0,64,122037.170399938
"5483",3113.34420168617,1,0,30,91997.5949220483
"5484",4073.51757787279,1,1,53,70863.5570973727
"5485",3755.39675228517,1,0,41,91009.5878583662
"5486",4083.89927436244,1,0,36,100493.488350194
"5487",3598.93780335347,1,0,48,61433.0556289275
"5488",970.98642505515,1,1,35,72867.9550217823
"5489",1838.07989811671,1,1,51,38691.3718889492
"5490",1943.77949039887,0,1,30,91381.6799311187
"5491",1666.50817189545,1,1,37,64398.9124314999
"5492",2893.52258011913,0,1,41,114500.027129146
"5493",3546.49136068417,1,0,35,74035.6167935609
"5494",2860.36834184353,0,0,47,69939.4567059315
"5495",1634.18471698597,0,1,40,72242.6749068609
"5496",7244.58779758617,1,0,50,99636.4168478192
"5497",1027.42511967359,0,1,24,92856.6077441508
"5498",1482.9114293253,1,1,41,49195.7719486897
"5499",1488.8820272043,1,1,33,84612.8046186488
"5500",2928.92146792163,1,0,36,66348.0129660751
"5501",2216.44858642685,1,1,35,85373.9967995943
"5502",6225.71266654017,1,0,61,85715.0241016581
"5503",4854.32397976654,1,1,63,79344.3407275551
"5504",272.532584933051,0,1,34,55386.0372115154
"5505",1917.74344413182,0,1,40,73408.7289810982
