Date,Date,Units,income,riskscore,subscribed,opened,Price,return-N6M,return-HYG,return-IVV,DATE,rtn-N6M,rtn-HYG,rtn-IVV,vol_N6M,vol_HYG,vol_IVV,TRate_y,FRSC_y,SCRate_y,gen_F,gen_M,ed_Deg or abv,ed_H.Sch/Dip.,ed_Sec. or below,TransactionCount
2020-02-27,2020/2/27,13.43395104,87915.30324,3,0,0,85.690002,0.0008820000000000001,-0.01347,-0.045381,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.875,0.0325,0,1,1,0,0,24
2020-02-27,2020/2/27,101.42337370000001,87915.30324,3,0,0,11.35,0.0008820000000000001,-0.01347,-0.045381,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.875,0.0325,0,1,1,0,0,24
2019-10-31,2019/10/31,2.1143640059999997,52120.667610000004,5,0,0,304.97000099999997,0.001805,-0.0034439999999999996,-0.002942,2019-10-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,3.0,0.05,0,1,0,0,1,12
2020-03-16,2020/3/16,-2.1143640059999997,52120.667610000004,5,0,0,240.11999500000002,0.002804,-0.054965999999999994,-0.11574300000000001,2020-03-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,3.0,0.05,0,1,0,0,1,12
2019-10-22,2019/10/22,8562.839709,865402.7759,1,1,0,11.06,0.0027199999999999998,0.00022999999999999998,-0.0034799999999999996,2019-10-22,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0,21
2020-01-24,2020/1/24,703.1953377,865402.7759,1,1,0,11.18,0.0,-0.004202,-0.009092,2020-01-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0,21
2020-03-06,2020/3/6,5691.458007,865402.7759,1,1,0,11.38,0.003527,-0.011276000000000001,-0.016658000000000003,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0,21
2020-03-20,2020/3/20,-8677.841605,865402.7759,1,1,0,9.9,0.007121,-0.022425,-0.04503,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0,21
2019-09-11,2019/9/11,887.8151065,254989.6115,2,0,0,10.99,-0.004529,-0.00011499999999999999,0.007234,2019-09-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2019-09-13,2019/9/13,0.0,254989.6115,2,0,0,87.160004,0.0,-0.001832,-0.0006929999999999999,2019-09-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2019-11-12,2019/11/12,0.0,254989.6115,2,0,0,86.82,0.000904,0.00022999999999999998,0.001709,2019-11-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2020-02-27,2020/2/27,-53.22800717,254989.6115,2,0,0,11.35,0.0008820000000000001,-0.01347,-0.045381,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2020-03-06,2020/3/6,0.0,254989.6115,2,0,0,85.050003,0.003527,-0.011276000000000001,-0.016658000000000003,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2020-03-13,2020/3/13,232.1006356,254989.6115,2,0,0,10.7,-0.016544,0.031439,0.090737,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2019-09-11,2019/9/11,111.8034646,254989.6115,2,0,0,87.269997,-0.004529,-0.00011499999999999999,0.007234,2019-09-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2020-02-27,2020/2/27,7.050272695,254989.6115,2,0,0,85.690002,0.0008820000000000001,-0.01347,-0.045381,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5625,0.030000000000000013,0,1,0,1,0,48
2019-09-24,2019/9/24,0.0,15304.51704,5,1,1,297.51001,0.002725,-0.001372,-0.012841,2019-09-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2019-11-14,2019/11/14,0.0,15304.51704,5,1,1,311.299988,-0.00271,-0.0005769999999999999,0.001415,2019-11-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2020-02-14,2020/2/14,6.268381497000001,15304.51704,5,1,1,339.070007,-0.0017699999999999999,-0.000113,0.0014470000000000002,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2019-09-24,2019/9/24,0.0,15304.51704,5,1,1,87.32,0.002725,-0.001372,-0.012841,2019-09-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2019-11-14,2019/11/14,0.0,15304.51704,5,1,1,86.68,-0.00271,-0.0005769999999999999,0.001415,2019-11-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2020-02-14,2020/2/14,24.04321392,15304.51704,5,1,1,88.400002,-0.0017699999999999999,-0.000113,0.0014470000000000002,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.041111111111111126,0,1,0,0,1,27
2019-08-26,2019/8/26,110.78674509999999,645694.4216,3,0,0,86.980003,0.0,0.0,0.0,2019-08-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,0,1,1,0,0,12
2020-03-24,2020/3/24,291.6515651,645694.4216,3,0,0,9.8,-0.010101,0.041236,0.094503,2020-03-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,0,1,1,0,0,12
2019-12-20,2019/12/20,-16.75191434,82515.72942,3,0,0,87.720001,0.000908,-0.00148,0.005113,2019-12-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.8333333333333333,0.03333333333333333,1,0,0,1,0,18
2020-03-04,2020/3/4,852.2587292000002,82515.72942,3,0,0,11.25,0.0,0.013731,0.043947,2020-03-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.8333333333333333,0.03333333333333333,1,0,0,1,0,18
2019-10-23,2019/10/23,-13.68407192,28673.053089999998,3,0,0,11.07,0.000904,0.000918,0.002893,2019-10-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2019-11-22,2019/11/22,-0.351760205,28673.053089999998,3,0,0,86.690002,-0.004492,0.003821,0.002147,2019-11-22,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2020-03-20,2020/3/20,24.34111813,28673.053089999998,3,0,0,9.9,0.007121,-0.022425,-0.04503,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2019-10-23,2019/10/23,1.736788287,28673.053089999998,3,0,0,87.220001,0.000904,0.000918,0.002893,2019-10-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2019-11-22,2019/11/22,2.752174446,28673.053089999998,3,0,0,11.08,-0.004492,0.003821,0.002147,2019-11-22,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2020-03-20,2020/3/20,3.4548683789999997,28673.053089999998,3,0,0,69.75,0.007121,-0.022425,-0.04503,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.031333333333333345,0,1,0,1,0,45
2019-09-26,2019/9/26,0.0,119585.1604,5,0,0,298.589996,0.0,-0.000688,-0.0020050000000000003,2019-09-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0,18
2019-09-26,2019/9/26,0.0,119585.1604,5,0,0,87.16999799999999,0.0,-0.000688,-0.0020050000000000003,2019-09-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0,18
2020-02-24,2020/2/24,22.07561652,63376.727589999995,4,0,0,87.379997,0.000884,-0.010754999999999999,-0.033372000000000006,2020-02-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003285714285714285,2.0,0.0,0,1,0,0,1,21
2020-03-05,2020/3/5,-5.953472682999999,63376.727589999995,4,0,0,86.019997,0.008,-0.012626,-0.034917000000000004,2020-03-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003285714285714285,2.0,0.0,0,1,0,0,1,21
2020-03-23,2020/3/23,16.35053047,63376.727589999995,4,0,0,68.629997,0.0,-0.016057,-0.028162,2020-03-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003285714285714285,2.0,0.0,0,1,0,0,1,21
2019-08-27,2019/8/27,6.507017746,336232.9307,5,1,1,288.549988,0.0,-0.00045999999999999996,-0.003832,2019-08-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2019-09-05,2019/9/5,-48.52907993,336232.9307,5,1,1,299.630005,-0.004484,0.003921,0.013085,2019-09-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2019-12-06,2019/12/6,-4.750246571,336232.9307,5,1,1,316.640015,0.0,0.001382,0.008922,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2020-02-28,2020/2/28,0.0,336232.9307,5,1,1,295.910004,-0.0035240000000000002,0.004084,-0.009373999999999999,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2019-08-27,2019/8/27,21.5965016,336232.9307,5,1,1,86.940002,0.0,-0.00045999999999999996,-0.003832,2019-08-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2019-09-05,2019/9/5,167.0200872,336232.9307,5,1,1,87.059998,-0.004484,0.003921,0.013085,2019-09-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2019-12-06,2019/12/6,17.30263598,336232.9307,5,1,1,86.93,0.0,0.001382,0.008922,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5555555555555554,0.04111111111111111,0,1,1,0,0,27
2020-02-19,2020/2/19,27.85133213,15241.521840000001,4,0,0,11.28,0.0,0.000453,0.004789,2020-02-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03571428571428571,0,1,0,1,0,21
2020-02-28,2020/2/28,0.641613773,15241.521840000001,4,0,0,86.040001,-0.0035240000000000002,0.004084,-0.009373999999999999,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03571428571428571,0,1,0,1,0,21
2019-09-11,2019/9/11,-1.8115276530000002,62148.488410000005,5,1,1,302.119995,-0.004529,-0.00011499999999999999,0.007234,2019-09-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2019-11-12,2019/11/12,-1.905512509,62148.488410000005,5,1,1,310.690002,0.000904,0.00022999999999999998,0.001709,2019-11-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2019-12-09,2019/12/9,-1.634846676,62148.488410000005,5,1,1,315.700012,0.0,0.0,-0.0029690000000000003,2019-12-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2020-01-14,2020/1/14,-15.59353303,62148.488410000005,5,1,1,328.920013,0.000898,-0.000113,-0.0015480000000000001,2020-01-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2020-01-21,2020/1/21,4.994482484,62148.488410000005,5,1,1,332.77999900000003,0.001791,-0.001076,-0.0010810000000000001,2020-01-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2020-03-11,2020/3/11,-6.802420531,62148.488410000005,5,1,1,275.47000099999997,-0.027313,-0.021781000000000002,-0.048627,2020-03-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0047777777777777775,2.888888888888889,0.0,0,1,0,1,0,27
2020-01-08,2020/1/8,-126.36959089999999,348757.5876,5,1,0,325.850006,0.0,0.000909,0.005089,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004555555555555556,2.7777777777777777,0.0,0,1,1,0,0,27
2020-03-17,2020/3/17,0.0,348757.5876,5,1,0,255.38999900000002,-0.041937999999999996,0.009385,0.063593,2020-03-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004555555555555556,2.7777777777777777,0.0,0,1,1,0,0,27
2019-08-27,2019/8/27,-14.84256978,241548.4269,5,1,0,288.549988,0.0,-0.00045999999999999996,-0.003832,2019-08-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004333333333333334,2.6666666666666665,0.0,0,1,1,0,0,18
2019-09-10,2019/9/10,-13.93419166,241548.4269,5,1,0,299.950012,-0.001808,0.000573,-6.7e-05,2019-09-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004333333333333334,2.6666666666666665,0.0,0,1,1,0,0,18
2019-12-06,2019/12/6,0.0,241548.4269,5,1,0,316.640015,0.0,0.001382,0.008922,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004333333333333334,2.6666666666666665,0.0,0,1,1,0,0,18
2019-09-10,2019/9/10,47.8868126,241548.4269,5,1,0,87.279999,-0.001808,0.000573,-6.7e-05,2019-09-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004333333333333334,2.6666666666666665,0.0,0,1,1,0,0,18
2019-11-05,2019/11/5,0.0,30098.55885,1,1,0,11.11,0.0,-0.001034,-0.0011970000000000001,2019-11-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0,9
2019-10-31,2019/10/31,-14.43212519,42488.151,5,0,0,304.97000099999997,0.001805,-0.0034439999999999996,-0.002942,2019-10-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,1,0,0,1,0,18
2019-11-19,2019/11/19,2.795719642,42488.151,5,0,0,313.679993,-0.003604,-0.0035700000000000003,-0.000223,2019-11-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,1,0,0,1,0,18
2019-10-31,2019/10/31,50.70113277,42488.151,5,0,0,86.809998,0.001805,-0.0034439999999999996,-0.002942,2019-10-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,1,0,0,1,0,18
2019-11-04,2019/11/4,17.47334762,32026.6131,4,0,0,87.0,-0.0008990000000000001,0.002073,0.0037670000000000004,2019-11-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03333333333333333,1,0,0,1,0,18
2020-03-10,2020/3/10,-5.94523486,32026.6131,4,0,0,82.639999,0.005314,0.015358000000000002,0.053675,2020-03-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03333333333333333,1,0,0,1,0,18
2019-12-18,2019/12/18,0.0,49291.48919,5,0,0,319.369995,0.006375,0.0018170000000000003,6.3e-05,2019-12-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714296,0,1,0,1,0,21
2020-03-09,2020/3/9,0.0,49291.48919,5,0,0,274.799988,-0.007909000000000001,-0.043033999999999996,-0.080013,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714296,0,1,0,1,0,21
2019-12-18,2019/12/18,0.0,49291.48919,5,0,0,88.209999,0.006375,0.0018170000000000003,6.3e-05,2019-12-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714296,0,1,0,1,0,21
2020-03-09,2020/3/9,0.0,49291.48919,5,0,0,81.389999,-0.007909000000000001,-0.043033999999999996,-0.080013,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.7142857142857144,0.044285714285714296,0,1,0,1,0,21
2020-01-24,2020/1/24,0.0,89408.40684,5,1,1,330.230011,0.0,-0.004202,-0.009092,2020-01-24,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,9
2020-03-27,2020/3/27,0.0,89408.40684,5,1,1,254.24000499999997,0.0010019999999999999,0.0026030000000000003,-0.030987,2020-03-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,9
2019-08-27,2019/8/27,-60.20512001,464634.3141,5,1,0,288.549988,0.0,-0.00045999999999999996,-0.003832,2019-08-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-10-02,2019/10/2,-35.62846697,464634.3141,5,1,0,289.630005,0.003636,-0.005888,-0.017904,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-10-18,2019/10/18,-14.63948475,464634.3141,5,1,0,299.600006,0.0009029999999999999,0.00022999999999999998,-0.004353,2019-10-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-11-04,2019/11/4,-16.41424086,464634.3141,5,1,0,309.109985,-0.0008990000000000001,0.002073,0.0037670000000000004,2019-11-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2020-02-21,2020/2/21,-42.53553771,464634.3141,5,1,0,335.01001,0.001771,-0.0009050000000000001,-0.010281,2020-02-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2020-03-30,2020/3/30,14.54788395,464634.3141,5,1,0,262.359985,0.01001,0.008568000000000001,0.031938,2020-03-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-10-02,2019/10/2,119.8359418,464634.3141,5,1,0,86.110001,0.003636,-0.005888,-0.017904,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-10-18,2019/10/18,50.36157904,464634.3141,5,1,0,87.089996,0.0009029999999999999,0.00022999999999999998,-0.004353,2019-10-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-11-04,2019/11/4,58.31960627,464634.3141,5,1,0,87.0,-0.0008990000000000001,0.002073,0.0037670000000000004,2019-11-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2020-02-21,2020/2/21,161.3249246,464634.3141,5,1,0,88.33000200000001,0.001771,-0.0009050000000000001,-0.010281,2020-02-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2020-03-30,2020/3/30,49.12836294,464634.3141,5,1,0,77.690002,0.01001,0.008568000000000001,0.031938,2020-03-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5714285714285716,0.04142857142857143,0,1,1,0,0,42
2019-10-28,2019/10/28,0.0,40102.99595,3,1,1,87.379997,0.008108,-0.00011399999999999999,0.005605,2019-10-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.03000000000000001,0,1,1,0,0,36
2019-11-05,2019/11/5,4.6687774730000005,40102.99595,3,1,1,86.910004,0.0,-0.001034,-0.0011970000000000001,2019-11-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.03000000000000001,0,1,1,0,0,36
2020-02-28,2020/2/28,12.76742994,40102.99595,3,1,1,86.040001,-0.0035240000000000002,0.004084,-0.009373999999999999,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.03000000000000001,0,1,1,0,0,36
2019-10-28,2019/10/28,0.0,40102.99595,3,1,1,11.19,0.008108,-0.00011399999999999999,0.005605,2019-10-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.03000000000000001,0,1,1,0,0,36
2020-02-28,2020/2/28,97.12729309,40102.99595,3,1,1,11.31,-0.0035240000000000002,0.004084,-0.009373999999999999,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5833333333333333,0.03000000000000001,0,1,1,0,0,36
2019-10-23,2019/10/23,44.37963505,44689.42808,5,0,0,301.570007,0.000904,0.000918,0.002893,2019-10-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,15
2019-12-06,2019/12/6,-0.961555888,44689.42808,5,0,0,316.640015,0.0,0.001382,0.008922,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,15
2020-03-02,2020/3/2,-2.9240939260000003,44689.42808,5,0,0,310.399994,-0.006189,0.0031379999999999997,0.048968,2020-03-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,15
2020-03-17,2020/3/17,7.683170262000001,44689.42808,5,0,0,255.38999900000002,-0.041937999999999996,0.009385,0.063593,2020-03-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.005,3.0,0.0,0,1,0,1,0,15
2019-12-30,2019/12/30,545.9878438,127346.7157,1,0,0,11.05,0.000906,-0.000682,-0.005397,2019-12-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,0,1,0,24
2020-02-20,2020/2/20,120.8000625,127346.7157,1,0,0,11.29,0.0008869999999999999,0.0017,-0.00409,2020-02-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,0,1,0,24
2020-02-26,2020/2/26,67.17818503,127346.7157,1,0,0,11.34,0.000883,0.001037,-0.0038520000000000004,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,0,1,0,24
